"","zone","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work","area"
"4729","S01004729",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",598,170,428,8194.00513823204,1601.68435117176,4248,1008.5,1744,331.5,3463.07867198167,86163.4064223766
"4730","S01004730",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",1329,470,859,8170.82002926869,1297.27516249045,1796,2433,2375,700,3823.7025252836,192178.489120804
"4731","S01004731",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",814,115,699,8167.71754446261,896.656953419212,5204,1661,2874,700,4383.58995799626,112445.478500903
"4732","S01004732",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",612,45,567,8428.91222842857,1900.95142887441,2998,2821,1173,978,4045.33582126137,313428.054660345
"4733","S01004733",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",722,165,557,8241.75640073557,606.593024793629,2913,1323,4852,358,5116.66819697673,127118.668625216
"4734","S01004734",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",523,145,378,8889.48255779461,2963.5932673672,2358,934,4332,299.5,2223.43013284127,644133.052923977
"4735","S01004735",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",860,145,715,8263.10021886812,631.512606716341,3375,1840,4593,700,4824.6982052668,160608.109639227
"4736","S01004736",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",750,155,595,8371.60902968203,1772.09778373762,2560,784,1612,331.5,3177.14522527963,182005.231720179
"4737","S01004737",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",669,155,514,8525.39716318431,2207.88118482406,3041,806,1092,299.5,2722.46614572455,247879
"4738","S01004738",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",593,210,383,8515.49695550621,644.419384632545,472,792,5815,358,5641.06200698675,130496.521484479
"4739","S01004739",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",736,30,706,9218.13130368807,2046.73060033919,5778,5165,1322,1903,3211.91921413942,514488.982574955
"4740","S01004740",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",801,110,691,9613.04580187527,1977.66039497198,2693,5169,1442,1663,2777.31416205527,648371.539163268
"4741","S01004741",2009,"Scotland","North Lanarkshire","Livingston",577,120,457,15431.0174624882,12613.2202869139,3357,1379,1706,4788,520.620490837738,227385.711528704
"4742","S01004742",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",1288,200,1088,8606.06602718391,988.51121345849,4177,843,3127,895,3961.99138700701,245896.519111201
"4743","S01004743",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",957,40,917,8988.24191766853,2335.54405218648,5453,5793,1000,1471,4094.87036841033,191843.498747316
"4744","S01004744",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",610,130,480,9062.74876742385,3239.41885978867,1874,583,5316,180.5,2090.29768392829,194454.05950056
"4745","S01004745",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",855,335,520,8626.74547829149,1422.13182956243,1562,968,3856,1527.5,3365.56670647387,103040.903499993
"4746","S01004746",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",692,205,487,8743.2321614489,1810.13675177844,3835,1397.5,1843,1527.5,2867.44348361101,156004.096500009
"4747","S01004747",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",750,25,725,9185.2552933093,2126.26987302508,5814,5118,1281,1471,3876.39306240349,179920.730476961
"4748","S01004748",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",628,135,493,8663.9916903952,441.071728153546,401,1360,5773,559.5,5747.15107278449,188039.168602448
"4749","S01004749",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",874,140,734,8573.26854194651,313.277440193213,2751,1320,5590,895,5123.71056108786,260296.104803458
"4750","S01004750",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",602,215,387,8917.31003880299,1694.94945212598,418,1789,2540,604.5,5032.75719261433,247139.646525979
"4751","S01004751",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",727,345,382,8953.1117778881,1461.13426086906,266,739,2663,604.5,5518.65079760488,110451.071927236
"4752","S01004752",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",821,140,681,10332.4359885833,1640.70781966006,1997,1403,1605,1530,2614.28343878149,392352.11553077
"4753","S01004753",2009,"Scotland","North Lanarkshire","Livingston",712,195,517,15151.0279890604,12760.4235657595,916,2610.5,2501,2115,653.667286346487,333119.035658132
"4754","S01004754",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",623,70,553,9590.77705725193,1693.59283463739,1703,4329,1670,1844,4144.51031600595,167395.799113523
"4755","S01004755",2009,"Scotland","North Lanarkshire","Livingston",716,170,546,14438.4550061231,13494.8900485487,3110,1515,5412,2658.5,534.210092800632,172279.65941084
"4756","S01004756",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",594,55,539,9612.77625725286,1750.42894112105,2505,3370,2114,1471,4574.3474340049,161941.350138304
"4757","S01004757",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",871,235,636,9116.66304489292,657.18460871082,1309,1479,4090,895,4598.86755938428,172355.851563603
"4758","S01004758",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",907,190,717,9389.45052824869,3237.92889403049,2636,1161,3621,180.5,1934.41685263976,459836.609693497
"4759","S01004759",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",612,40,572,11180.6765836909,1991.89768332774,4300,4431,1127,2083,1729.04369876691,322884.998137717
"4760","S01004760",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",695,210,485,10248.6357502454,1033.41129368875,778,1317,4070,1844,4040.97861565808,303630.182806637
"4761","S01004761",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",535,135,400,9189.63470927073,1475.58769748584,763,2735,4487,604.5,5881.47270759385,264929.801338425
"4762","S01004762",2009,"Scotland","North Lanarkshire","Livingston",655,125,530,14439.9175711085,13428.3146187111,2757,2068,4027,2658.5,528.332759467122,263808.497708149
"4763","S01004763",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",948,65,883,9237.53128158854,851.683537447004,194,4480,4762,559.5,6646.49130590331,502207.431693888
"4764","S01004764",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",690,200,490,10786.8999964098,1465.05553569663,1767,1381,1962,2083,2512.35050230328,153899.137618028
"4765","S01004765",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",1137,360,777,9182.88720874714,447.809960442017,641,1145.5,5275,895,5088.47363632746,529784.451121526
"4766","S01004766",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",728,225,503,9825.31171309099,1851.70094448249,1593,1327,2808,1471,5634.25492103968,497350.486599818
"4767","S01004767",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",664,140,524,9933.713312291,1325.52323289602,827,2153,3338,1844,4202.89899664564,90673.0737754963
"4768","S01004768",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",873,355,518,10568.1698275565,1183.18229685157,188,1528,2818,1530,3077.71547131321,305515.4589331
"4769","S01004769",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",567,115,452,10921.3811868944,1598.94061492608,2705,2525.5,1993,2083,2284.56813786655,148504.033600709
"4770","S01004770",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",605,170,435,9371.43380876824,940.289433638278,2831,1247,4145,895,4204.93547725806,138751.315486401
"4771","S01004771",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",826,90,736,9840.31382519034,1604.42306865372,4421,2029,3555,1471,5082.28591094292,157358.983580736
"4772","S01004772",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",605,125,480,9605.15430271281,1287.22717864098,1386,1535,4783,604.5,6537.69197039374,225937.981600225
"4773","S01004773",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",735,195,540,10855.2768916886,1181.65267877825,2296,1000,3811,1530,2834.44627321938,99623.6792113148
"4774","S01004774",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",898,30,868,9584.76141106826,1495.80682885881,4708,5008.5,1478,2513,3120.25156083623,332711.498649985
"4775","S01004775",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",802,395,407,9620.43443096402,885.176833087613,317,1202,6219,912.5,6120.71382798993,50200.9945707172
"4776","S01004776",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",751,120,631,10015.0300672774,1649.58743296846,3347,2725,4969,849.5,5718.89149686977,190818.403643966
"4777","S01004777",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",759,25,734,11190.3997661595,1472.31756117042,3788,6305,2378,2161,2309.33494067541,237298.299820326
"4778","S01004778",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",675,170,505,10509.2162321929,772.855240393375,2151,2445,5023,984,4206.46719818174,121011.698511805
"4779","S01004779",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",764,145,619,9599.30190416687,1101.07133753438,1710,1645,5274,912.5,6437.91054672425,163371.981281989
"4780","S01004780",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",556,120,436,10920.877164707,888.363735354237,3019,1483,4164,1243,3186.80616265793,217616.73903032
"4781","S01004781",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",892,120,772,9783.32236731398,1628.46379641378,3326,1572,5109,1721.5,6430.65948408462,180331.796299994
"4782","S01004782",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",866,195,671,10401.6046116311,878.090776107069,84,1205,5301,984,4832.62143916551,465533.191483417
"4783","S01004783",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",946,60,886,9598.63755760756,1154.82534651975,2685,4028,3021,1266.5,3905.38418088558,229771.986694162
"4784","S01004784",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",742,155,587,9712.31603440847,1005.6492329627,2265,1376,4158,1266.5,4546.48325197343,76077.962897554
"4785","S01004785",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",584,150,434,11143.2356211353,941.16991141847,407,1333,5150,1243,2952.13138659056,124926.008162022
"4786","S01004786",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",531,85,446,10732.0267605796,535.472147568783,828,2025,5899,984,4398.1026134142,176169.344535987
"4787","S01004787",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",915,140,775,10035.648950653,1195.41263876657,273,2540,6082,912.5,5183.83342150363,244210.072127577
"4788","S01004788",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",769,40,729,11587.0000141385,1655.55470298617,4388,4419,2867,2161,1987.4799661853,310617.29157903
"4789","S01004789",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",868,230,638,10460.0082117438,1402.45370771591,82,1791,5961,849.5,5694.15431097866,305636.734058235
"4790","S01004790",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",734,35,699,11474.8097811949,1526.9980259572,4406,4910,3139,2161,2144.72235467178,172530.771798778
"4791","S01004791",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",627,45,582,10193.3381331193,1401.65924090252,687,2718,4043,1266.5,4235.07455825268,242017.631804697
"4792","S01004792",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",595,45,550,10046.9369542973,1270.92886517435,4192,2394,4655,912.5,5606.66322560551,226906.388683286
"4793","S01004793",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",766,60,706,10407.1436833943,2119.13235597654,761,4230,3989,1721.5,5700.87400568811,386184
"4794","S01004794",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",692,140,552,9999.82257749522,1289.27188919635,4578,1042,2785,1266.5,4142.56841846768,79812.3017244656
"4795","S01004795",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",929,245,684,10426.7776009912,1769.63600135677,4445,1549,4843,849.5,5779.81363110754,145076.975628763
"4796","S01004796",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",803,100,703,11240.1813400214,504.237067019278,3624,5256,4864,1243,3493.53567989721,186887.002429716
"4797","S01004797",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",699,150,549,11496.5679337254,807.334768314308,1788,2477,5420,1243,2937.31900814373,151437.637995057
"4798","S01004798",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",849,300,549,10678.4098670465,1433.10539375004,254,815,5154,849.5,5378.04578849423,128313.881030667
"4799","S01004799",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",604,155,449,10151.0018940722,1716.3011381524,2599,1430,2007,1266.5,3155.14924923625,144099.478432702
"4800","S01004800",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",664,200,464,11675.5804099226,1040.67928915496,2927,1302,4664,2161,2554.45336806933,120620.932748362
"4801","S01004801",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",690,120,570,10286.3842149209,1652.89630609974,4271,1228,2403,1266.5,3426.10604395016,133167.888024667
"4802","S01004802",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",828,105,723,11017.4492391832,264.019566267358,2624,4226,5866,1243,4624.63648428206,387113.454994056
"4803","S01004803",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",828,230,598,10991.893677863,821.049544701842,1362,2385,6224,984,5033.35477096501,133595.844339482
"4804","S01004804",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",862,305,557,11096.8182796503,770.893101669111,1280,2005,5712,984,4850.36656249942,318192.178748604
"4805","S01004805",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",538,255,283,10810.5931997129,1765.57700746385,240,850,3191,849.5,4918.91886353707,168223.546779227
"4806","S01004806",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",565,125,440,11909.2955332709,1054.81566160994,2366,2485,3280,2161,2431.79140618872,166749.669465477
"4807","S01004807",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",479,200,279,11049.7431471608,1288.89076922968,456,1210,4856,849.5,4704.78761904635,118867.768141626
"4808","S01004808",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",676,200,476,10322.3676970868,1481.09791445168,938,1174,3547,2526.5,4631.2924194532,383840.308287997
"4809","S01004809",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",440,75,365,10418.0843604137,1631.08528117312,4527,1023,2760,1846.5,4831.61212498435,456801.394208349
"4810","S01004810",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",627,195,432,10574.1481866873,2094.31977183865,762,1439,2157,2526.5,2591.74615221322,152926.893946245
"4811","S01004811",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",595,100,495,10575.0253557984,1755.59483819805,3601,1595,2451,1846.5,4314.6441621598,340732.026580108
"4812","S01004812",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",782,260,522,11642.6955589528,527.733538804485,645,853,5227,1554,3918.15160361069,124629.432308164
"4813","S01004813",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",825,110,715,10871.94281662,2542.21613232179,4655,1935,1489,2398.5,1938.66904584836,185270.33409688
"4814","S01004814",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",806,160,646,11201.0416552199,1583.15720945507,2607,879,2873,2034,4163.74340062904,140554.107313052
"4815","S01004815",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",1619,180,1439,9099.32802496369,969.073097575182,3674,2753.5,1934,2229,3954.71729756799,8322401.5414598
"4816","S01004816",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",746,215,531,10945.0531791261,2406.70732006767,1853,2395,2495,2398.5,2183.65201552004,141231.09833407
"4817","S01004817",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",588,210,378,11719.8315276523,682.89473198431,69,1494,5806,1554,3744.35271993501,194447.036701716
"4818","S01004818",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",802,195,607,11547.3186335707,1453.56217252592,1944,1420,3292,2034,3576.02877041744,230742.647307537
"4819","S01004819",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",676,150,526,11564.3974155456,443.003941322527,1842,1707,4295,2048,3487.20768563589,469492.865347713
"4820","S01004820",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",1006,275,731,11690.2435324496,941.341986503326,2270,1180,4254,1554,3647.42889195876,156514.751762959
"4821","S01004821",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",1152,205,947,15544.0078125854,5284.25148928316,342,3091,1292,4070,255.557483058338,15722128.2795851
"4822","S01004822",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",687,200,487,11242.9129634115,2910.25722294624,4402,1516,1187,2398.5,1567.59176949433,108539.522284377
"4823","S01004823",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",905,190,715,13126.9979168078,2381.03828279378,753,1290,1110,2785.5,1058.85717310244,336672.633010621
"4824","S01004824",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",712,50,662,11775.1174650811,1667.19062018661,3676,2678,2088,2034,3013.28872682905,177774.612218536
"4825","S01004825",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",588,155,433,11313.5359766684,2868.18352953011,1700,1687,1385,2398.5,1632.49086867219,101635.427138716
"4826","S01004826",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",940,290,650,12032.1171925359,1067.42203528052,1043,965,3469,1554,3004.1590492504,114724.189506859
"4827","S01004827",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",648,185,463,13341.4164348384,2689.08590041798,678,2017,909,2785.5,869.844678942066,256276.883178305
"4828","S01004828",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",1260,120,1140,12042.5100839553,1567.28807754778,2706,4197.5,1316,1554,2673.71078406482,275380.267406739
"4829","S01004829",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",747,185,562,13307.5598916579,2329.58972833999,1304,575,785,2706,983.21697720745,119965.569997586
"4830","S01004830",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",687,225,462,15661.486623546,5479.24406512045,1119,2131,2937,1060,254.398356119334,211002.695508652
"4831","S01004831",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",890,35,855,12833.1815589467,2628.3535875709,4676,5021,940,2725,1358.49406669172,223865.881258294
"4832","S01004832",2009,"Scotland","North Lanarkshire","Glasgow",1229,115,1114,11041.102031602,11041.102031602,4735,2716,841,685,738.008421852918,598792.580318033
"4833","S01004833",2009,"Scotland","North Lanarkshire","Glasgow",758,150,608,7345.99269059843,7345.99269059843,4087,1192,1838,2770,1796.41618420599,771605.529923856
"4834","S01004834",2009,"Scotland","North Lanarkshire","Glasgow",797,115,682,6079.71077697386,6079.71077697386,3426,3670,3277,1751,2224.67127487431,178541.351199917
"4835","S01004835",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",809,95,714,12428.3968514937,2629.56514304976,3458,2698,862,2932,1688.3283226743,8021775.62738924
"4836","S01004836",2009,"Scotland","North Lanarkshire","Glasgow",745,45,700,6607.70510247174,6607.70510247174,3906,3208,3141,1771,1942.37483511494,141119.500399865
"4837","S01004837",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",890,205,685,16109.6395802847,5875.10461403752,3008,2757,615,4201,211.335470065914,22635123.9631175
"4838","S01004838",2009,"Scotland","North Lanarkshire","Glasgow",1624,150,1474,7569.94706275403,7569.94706275403,4565,2942,2898,1739,1741.21009401663,720970.454457283
"4839","S01004839",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",843,165,678,12401.5017868949,2808.67080374665,3551,1878,1131,3539,1632.39966995756,3588589.24665594
"4840","S01004840",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",873,135,738,13321.5960181876,4720.96216166569,2457,1862,1683,2756.5,672.830996115377,639786.023594424
"4841","S01004841",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",795,175,620,13359.8967455467,4819.17020633076,5161,1371,2192,2756.5,656.989580685858,221276.656848487
"4842","S01004842",2009,"Scotland","North Lanarkshire","Glasgow",1285,70,1215,11191.3235523886,11191.3235523886,3972,4932.5,737,1896,702.347549339209,8225304.79764247
"4843","S01004843",2009,"Scotland","North Lanarkshire","Glasgow",686,170,516,10614.676671406,10614.676671406,1055,1628,1624,683,800.178010078144,260070.357840281
"4844","S01004844",2009,"Scotland","North Lanarkshire","Glasgow",908,145,763,9900.18045578306,9900.18045578306,797,4330,5504,683,1085.93117167066,410078.439223117
"4845","S01004845",2009,"Scotland","North Lanarkshire","Glasgow",752,115,637,10489.9196412831,10489.9196412831,4067,2683.5,3512,683,965.241371015219,133652.015129808
"4846","S01004846",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",814,145,669,16447.1312051861,4849.74314311,945,1921,550,3368,256.268542954936,18111744.615303
"4847","S01004847",2009,"Scotland","North Lanarkshire","Glasgow",896,55,841,7271.96965680313,7271.96965680313,4125,5343,4610,1891,1723.76114105469,9046854.72748623
"4848","S01004848",2009,"Scotland","North Lanarkshire","Glasgow",654,45,609,9836.0718166289,9836.0718166289,5273,4600,1840,2598,941.929930720509,218683.900536679
"4849","S01004849",2009,"Scotland","North Lanarkshire","Glasgow",524,110,414,11626.2573530276,11626.2573530276,2369,1586,2946,1218.5,872.219484421836,215799.875280365
"4850","S01004850",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",895,135,760,15262.2959069698,4150.86547684666,2395,4116,661,3029,396.590868064158,11298680.6169725
"4851","S01004851",2009,"Scotland","North Lanarkshire","Glasgow",656,190,466,11418.361183707,11418.361183707,2948,1037,4599,1218.5,930.823022299545,107874.551373213
"4852","S01004852",2009,"Scotland","North Lanarkshire","Glasgow",697,190,507,11605.8247833644,11605.8247833644,2829,1240,4404,1218.5,911.195010913583,83839.0224795267
"4853","S01004853",2009,"Scotland","North Lanarkshire","Glasgow",760,60,700,8156.45750917108,8156.45750917108,5384,3822,1108,2804,1251.14904110636,205065.805204079
"4854","S01004854",2009,"Scotland","North Lanarkshire","Glasgow",1156,90,1066,9697.54476016321,9697.54476016321,2303,4521,3291,2685,1067.55239888114,3999889.91410913
"4855","S01004855",2009,"Scotland","North Lanarkshire","Glasgow",590,160,430,12097.3641703846,12097.3641703846,3158,1120,3899,742,927.570406722851,76663.1579543538
"4856","S01004856",2009,"Scotland","North Lanarkshire","Motherwell and Airdrie",762,115,647,14452.9177112144,5483.53807683334,4186,3430,567,3275,523.711264366514,11190963.6304195
"4857","S01004857",2009,"Scotland","North Lanarkshire","Glasgow",900,115,785,11519.4883794301,11519.4883794301,5619,2190,3772,1218.5,942.40643156629,295784.115456104
"4858","S01004858",2009,"Scotland","North Lanarkshire","Glasgow",833,70,763,12009.7551981066,12009.7551981066,4552,3465,2597,2939,968.720346948266,176928.845525939
"4859","S01004859",2009,"Scotland","North Lanarkshire","Glasgow",898,45,853,12336.1406148633,12336.1406148633,5356,5425,1743,756.5,979.648691195598,175739.564495698
"4860","S01004860",2009,"Scotland","North Lanarkshire","Glasgow",979,50,929,12281.2278394359,12281.2278394359,5598,4458,1503,736,881.327640042193,2310775.21200415
"4861","S01004861",2009,"Scotland","North Lanarkshire","Glasgow",813,45,768,12469.439589865,12469.439589865,6242,3862,943,756.5,983.023316816699,144337.083283914
"4862","S01004862",2009,"Scotland","North Lanarkshire","Glasgow",654,25,629,14993.0416186845,14993.0416186845,5665,5422,1651,263.5,1867.11735720707,158814.107144609
"4863","S01004863",2009,"Scotland","North Lanarkshire","Glasgow",857,60,797,15989.1733157099,15989.1733157099,5263,1946,3400,2549.5,2112.43787771286,235305.133340337
"4864","S01004864",2009,"Scotland","North Lanarkshire","Glasgow",554,30,524,15550.6498390593,15550.6498390593,6354,5492.5,2376,263.5,2342.73592357073,216454.475792764
"4865","S01004865",2009,"Scotland","North Lanarkshire","Glasgow",774,100,674,15572.4497170355,15572.4497170355,4008,4190,1896,1787,2891.23860369118,1377379.32981094
"4866","S01004866",2009,"Scotland","North Lanarkshire","Glasgow",860,110,750,16377.5062893164,16377.5062893164,5677,5164,3640,2549.5,2096.74853248847,110387.095579768
"4867","S01004867",2009,"Scotland","North Lanarkshire","Glasgow",735,50,685,17402.2110770818,17402.2110770818,4111,5826,2234,1873.5,2263.39787991096,235439.117829956
"4868","S01004868",2009,"Scotland","North Lanarkshire","Glasgow",676,180,496,16240.0665526436,16240.0665526436,4073,1555.5,5427,225,2382.41112265498,130269.567168061
"4869","S01004869",2009,"Scotland","North Lanarkshire","Glasgow",851,20,831,16824.4432862827,16824.4432862827,6360,5854,2842,856,2072.4229353055,232470.99180007
"4870","S01004870",2009,"Scotland","North Lanarkshire","Glasgow",781,75,706,16711.1111502393,16711.1111502393,4030,2730,3669,856,2346.51744968883,131283.24915567
"4871","S01004871",2009,"Scotland","North Lanarkshire","Glasgow",674,105,569,17804.9188202944,17804.9188202944,4205,3645,2829,1873.5,2577.19681450039,105652.594400004
"4872","S01004872",2009,"Scotland","North Lanarkshire","Glasgow",798,110,688,15744.344636274,15744.344636274,782,2979,2806,225,2845.78554208185,311763.971609384
"4873","S01004873",2009,"Scotland","North Lanarkshire","Glasgow",761,85,676,17581.4588817466,17581.4588817466,4094,5531,4288,856,2826.72858734466,299716.017806351
"4874","S01004874",2009,"Scotland","North Lanarkshire","Glasgow",925,185,740,18512.654768468,18512.654768468,932,2579,3213,3478,3564.59030815886,4374781.11659241
"4875","S01004875",2009,"Scotland","North Lanarkshire","Glasgow",644,120,524,18206.3002383987,18206.3002383987,3170,2554,4571,1873.5,3293.9983348561,152057.807200004
"4876","S01004876",2009,"Scotland","North Lanarkshire","Glasgow",961,120,841,16624.6726109255,16624.6726109255,2415,4514,4497,225,2564.20669054295,390018.62879695
"4877","S01004877",2009,"Scotland","North Lanarkshire","Glasgow",728,125,603,15950.8881754907,15950.8881754907,3801,4775.5,2981,2138,2757.03412454182,160476.497700021
"4878","S01004878",2009,"Scotland","North Lanarkshire","Glasgow",710,110,600,17825.7192898593,17825.7192898593,4787,4728,4357,1873.5,3338.34336824503,203306.015284061
"4879","S01004879",2009,"Scotland","North Lanarkshire","Glasgow",663,120,543,18458.2344292576,18458.2344292576,2061,1860,5309,1873.5,3995.83222481501,73017.5946702227
"4880","S01004880",2009,"Scotland","North Lanarkshire","Glasgow",690,190,500,18778.7561625981,18778.7561625981,2184,2507,4536,2919,3897.9739325504,118873.816115178
"4881","S01004881",2009,"Scotland","North Lanarkshire","Glasgow",778,110,668,18330.7671901187,18330.7671901187,3685,3901,5500,1873.5,4281.94081477097,183438.13496156
"4882","S01004882",2009,"Scotland","North Lanarkshire","Glasgow",481,80,401,19105.5959694347,19105.5959694347,2754,4847.5,4441,2103,4350.08858557648,103068.699602582
"4883","S01004883",2009,"Scotland","North Lanarkshire","Glasgow",1292,130,1162,15533.8771350022,15533.8771350022,3606,5204,771,1551,1935.0885764855,5016460.70241684
"4884","S01004884",2009,"Scotland","North Lanarkshire","Glasgow",613,15,598,15830.8372211933,15830.8372211933,5383,5926,851,1135.5,2394.73116630398,221336.334586919
"4885","S01004885",2009,"Scotland","North Lanarkshire","Glasgow",565,135,430,19011.413877984,19011.413877984,2670,3156,6165,2103,4614.47208323485,55878.628801696
"4886","S01004886",2009,"Scotland","North Lanarkshire","Glasgow",813,245,568,19487.0291713288,19487.0291713288,1443,1274,3832,2103,4154.90897743503,66272.9862064719
"4887","S01004887",2009,"Scotland","North Lanarkshire","Glasgow",457,35,422,22318.5384569118,22318.5384569118,1902,5442,1228,4764,1564.73766130746,14657299.7112406
"4888","S01004888",2009,"Scotland","North Lanarkshire","Glasgow",679,15,664,15809.7393267571,15809.7393267571,6024,6053,800,1135.5,2135.34140756871,118139.307821433
"4889","S01004889",2009,"Scotland","North Lanarkshire","Glasgow",852,155,697,16995.7028834717,16995.7028834717,5406,3694,3905,1410,2796.62689376866,337369.701162532
"4890","S01004890",2009,"Scotland","North Lanarkshire","Glasgow",627,265,362,19615.5477994311,19615.5477994311,109,1810,3648,2103,3951.62231595137,76598.1584995016
