"","zone","accessA","accessB"
"3871","S01010376",573263,36218.969036705
"3872","S01010377",571663,33425.7630556107
"3873","S01010378",570141,31295.8162165974
"3874","S01010379",570123,32661.4484967941
"3875","S01010380",567287,29404.4096577706
"3876","S01010381",569331,31897.6860185818
"3877","S01010382",567114,27759.6227943052
"3878","S01010383",568673,30969.4158089629
"3879","S01010384",571619,32090.3391432072
"3880","S01010385",567091,26645.7195699999
"3881","S01010386",567076,26950.5082326965
"3882","S01010387",567243,24111.0549033587
"3883","S01010388",566328,21447.9037948859
"3884","S01010389",565730,19237.6395030121
"3885","S01010390",565235,19849.4272466297
"3886","S01010391",564379,18366.5001389724
"3887","S01010392",568696,20720.4233451359
"3888","S01010393",565104,20692.2823662502
"3889","S01010394",559557,17909.5561074072
"3890","S01010395",564493,19352.2928782944
"3891","S01010396",567384,25245.0186764339
"3892","S01010397",567075,26049.2495866351
"3893","S01010398",559673,19650.2044654104
"3894","S01010399",558544,19209.0043203422
"3895","S01010400",565249,22309.0375458642
"3896","S01010401",566415,24336.574574672
"3897","S01010402",560688,21121.9837749613
"3898","S01010403",560019,20609.7568029098
"3899","S01010404",564945,23350.0078198209
"3900","S01010405",568240,24137.4660179648
"3901","S01010406",570398,27938.8427431772
"3902","S01010407",570675,31221.3555047232
"3903","S01010408",542471,11088.9014286359
"3904","S01010409",540679,9660.74777300397
"3905","S01010410",548225,12315.0614503758
"3906","S01010411",548433,13992.5493154088
"3907","S01010412",557365,17605.9218059569
"3908","S01010413",551604,14659.7617423254
"3909","S01010414",548153,14313.749573386
"3910","S01010415",559529,17328.1633892935
"3911","S01010416",553165,15972.4260519643
"3912","S01010417",556671,15832.7854599662
"3913","S01010418",558100,16834.2632947116
"3914","S01010419",558580,17816.7491761072
"3915","S01010420",552460,14061.3356512504
"3916","S01010421",556619,15071.4568615648
"3917","S01010422",555498,14290.2285984002
"3918","S01010423",557933,15389.7673835395
"3919","S01010424",556918,14988.423842687
"3920","S01010425",548035,12473.502227325
"3921","S01010426",545361,11338.1686381118
"3922","S01010427",538164,8429.3775208159
"3923","S01010428",544635,9901.83002105065
"3924","S01010429",544610,10190.3955670408
"3925","S01010430",538585,8670.48120893756
"3926","S01010431",547376,11898.6991034031
"3927","S01010432",537572,8377.68133087926
"3928","S01010433",537708,8349.19988752485
"3929","S01010434",542612,9238.53670040282
"3930","S01010435",536776,7787.5959168566
"3931","S01010436",544300,10124.7105106414
"3932","S01010437",534932,7403.03617649108
"3933","S01010438",531434,7248.13336407237
"3934","S01010439",528247,7080.83330884574
"3935","S01010440",524457,6711.90837614033
"3936","S01010441",520958,6684.86955800713
"3937","S01010442",532926,7496.13845422882
"3938","S01010443",523134,6281.27137007382
"3939","S01010444",531484,6343.73410252406
"3940","S01010445",529945,6632.22828740711
"3941","S01010446",523905,6459.38360520641
"3942","S01010447",532604,6265.29534453898
"3943","S01010448",533685,6509.59001604999
"3944","S01010449",532852,6824.75539711135
"3945","S01010450",534765,6321.83470567964
"3946","S01010451",538350,8285.9269212863
"3947","S01010452",536214,7305.5468001868
"3948","S01010453",537069,7737.86373360839
"3949","S01010454",535118,6783.56881867693
"3950","S01010455",534879,6200.8666043818
"3951","S01010456",536695,6411.01911335497
"3952","S01010457",539579,7401.10181752772
"3953","S01010458",537812,7623.35161194342
"3954","S01010459",537255,7090.4896083557
"3955","S01010460",540962,9244.10087203865
"3956","S01010461",540360,7994.7059911999
"3957","S01010462",539328,7585.26735984307
"3958","S01010463",540032,8192.57598362369
"3959","S01010464",539525,8570.49099688226
"3960","S01010465",546879,9819.90190550959
"3961","S01010466",541293,10540.5345416512
"3962","S01010467",550999,13930.0209104352
"3963","S01010468",547380,12211.068774173
"3964","S01010469",547522,11715.9023012042
"3965","S01010470",540049,7255.8658192119
"3966","S01010471",540053,7929.71913555596
"3967","S01010472",540300,7897.93603117868
"3968","S01010473",541829,9893.75755676914
"3969","S01010474",542154,10617.4379018219
"3970","S01010475",541067,8662.75534480811
"3971","S01010476",542144,10695.9215063157
"3972","S01010477",541133,8685.27397983436
"3973","S01010478",537503,5809.31686705392
"3974","S01010479",536427,6041.34209866948
"3975","S01010480",538569,6519.01620808085
"3976","S01010481",539287,7053.41060232296
"3977","S01010482",539321,6933.20376459594
"3978","S01010483",538272,6339.39416384267
"3979","S01010484",538259,6531.03088000908
"3980","S01010485",532379,6145.48184121417
"3981","S01010486",530343,6147.62338567912
"3982","S01010487",533174,6056.82422192617
"3983","S01010488",532153,5510.31362595718
"3984","S01010489",530642,5668.89277626705
"3985","S01010490",529604,4874.04388276627
"3986","S01010491",528243,5017.38667198884
"3987","S01010492",518612,3769.80152201861
"3988","S01010493",527859,5242.71671215121
"3989","S01010494",525024,4194.1311165836
"3990","S01010495",527059,4586.87606595194
"3991","S01010496",524828,5240.4999202318
"3992","S01010497",505352,3853.88706579409
"3993","S01010498",509567,4242.64311208634
"3994","S01010499",518907,4907.43885319933
"3995","S01010500",511447,5309.5373138501
"3996","S01010501",509060,4922.83451445112
"3997","S01010502",506171,4553.08275653039
"3998","S01010503",511458,5679.80791265438
"3999","S01010504",581,41.6621115522156
"4000","S01010505",484,57.1380367305272
"4001","S01010506",1009,44.6668263766672
"4002","S01010507",1140,276.41677598543
"4003","S01010508",401,106.190312955604
"4004","S01010509",6561,60.6389136985662
"4005","S01010510",6546,1224.7606560998
"4006","S01010511",6546,1167.03619787246
"4007","S01010512",6587,521.197893663607
"4008","S01010513",6546,798.953486452563
"4009","S01010514",6546,1089.15498214007
"4010","S01010515",6546,989.700127826418
"4011","S01010516",7394,994.166255323643
"4012","S01010517",7514,1586.92329458541
"4013","S01010518",7506,1062.20879328735
"4014","S01010519",7506,1065.35459792663
"4015","S01010520",7036,1840.26647726305
"4016","S01010521",7082,1688.42804721288
"4017","S01010522",7082,1984.55626230839
"4018","S01010523",7447,1650.03051159669
"4019","S01010524",4273,105.021675154382
"4020","S01010525",1187,23.3643166870368
"4021","S01010526",1675,241.925920757546
"4022","S01010527",4992,204.664282656303
"4023","S01010528",653,56.7278708052317
"4024","S01010529",6092,119.018183072534
"4025","S01010530",692,53.3652414573952
"4026","S01010531",1611,278.050125938594
"4027","S01010532",1539,139.398336279032
"4028","S01010533",1627,513.962895529687
"4029","S01010534",1627,404.631891893865
"4030","S01010535",4013,34.2483562002759
"4031","S01010536",3604,783.005238501743
"4032","S01010537",3604,836.125404502472
"4033","S01010538",3604,614.28252545524
"4034","S01010539",3604,682.315863553884
"4035","S01010540",4818,99.9569251311858
"4036","S01010541",4968,158.97450535986
"4037","S01010542",4973,119.054026465983
"4038","S01010543",3881,84.8532616325906
"4039","S01010544",2596,709.220776169172
"4040","S01010545",2596,771.225027747191
"4041","S01010546",2596,817.584211491591
"4042","S01010547",2605,57.1840918362004
"4043","S01010548",9147,82.3157051537581
"4044","S01010549",9520,654.943518094349
"4045","S01010550",9413,197.90391034252
"4046","S01010551",9401,177.782147648147
"4047","S01010552",8429,80.3345316322065
"4048","S01010553",7496,28.7639232908352
"4049","S01010554",8417,1252.14203048536
"4050","S01010555",8047,1514.01339009423
"4051","S01010556",7934,1399.78176216928
"4052","S01010557",9118,1122.42638052143
"4053","S01010558",8967,1230.720521218
"4054","S01010559",7732,1255.37397319729
"4055","S01010560",7664,1392.92733922045
"4056","S01010561",7448,1084.08829528722
"4057","S01010562",7449,1101.4817775491
"4058","S01010563",7486,972.807287190622
"4059","S01010564",7530,669.469809197375
"4060","S01010565",7518,705.737879580717
"4061","S01010566",843,58.9359466499206
"4062","S01010567",44902,234.758930453837
"4063","S01010568",44219,134.534004739566
"4064","S01010569",47075,851.344852912961
"4065","S01010570",31284,377.965299711446
"4066","S01010571",45156,1051.37076744965
"4067","S01010572",45112,1433.89237577562
"4068","S01010573",45112,1268.00377196937
"4069","S01010574",45013,1025.28474674879
"4070","S01010575",44974,638.487667782867
"4071","S01010576",44948,573.028843281879
"4072","S01010577",45077,1662.57320712018
"4073","S01010578",45077,1686.91926459976
"4074","S01010579",45081,1287.56848901989
"4075","S01010580",45077,1420.85079936742
"4076","S01010581",44998,1152.90355101098
"4077","S01010582",45089,1921.19792430902
"4078","S01010583",45079,1651.00473229767
"4079","S01010584",45077,1378.83330116343
"4080","S01010585",45028,1197.23237864344
"4081","S01010586",45028,1231.32331295121
"4082","S01010587",45199,2108.51705068118
"4083","S01010588",45225,2740.4364765655
"4084","S01010589",45150,2385.88667974949
"4085","S01010590",44093,1388.34081074305
"4086","S01010591",44161,1646.23283433037
"4087","S01010592",44330,4307.97954907206
"4088","S01010593",44346,3587.73051511173
"4089","S01010594",44608,4349.02603255996
"4090","S01010595",45170,5686.30625664814
"4091","S01010596",43545,704.002865900568
"4092","S01010597",43573,1486.56292378819
"4093","S01010598",44229,1596.22067005331
"4094","S01010599",44849,1280.92365992076
"4095","S01010600",44351,3413.08807665747
"4096","S01010601",44891,2809.35949673519
"4097","S01010602",44943,1859.0486793344
"4098","S01010603",44857,2332.71391663382
"4099","S01010604",45127,2740.11321888586
"4100","S01010605",45180,1801.92098583734
"4101","S01010606",44623,5748.71883005412
"4102","S01010607",44857,4808.9069498961
"4103","S01010608",44778,4759.31987656744
"4104","S01010609",44535,3845.38061566791
"4105","S01010610",45341,3539.88900999388
"4106","S01010611",44264,5035.79108732966
"4107","S01010612",44451,6025.44598767638
"4108","S01010613",44557,6575.76841847898
"4109","S01010614",44279,4486.06456515242
"4110","S01010615",44229,4271.39455731779
"4111","S01010616",45291,8455.48871206903
"4112","S01010617",44643,6653.15676468687
"4113","S01010618",44442,5297.48154093652
"4114","S01010619",47080,14372.0829058752
"4115","S01010620",46268,13134.3373873849
"4116","S01010621",46540,11033.5052833831
"4117","S01010622",45407,6830.01661427489
"4118","S01010623",45345,8762.38098154489
"4119","S01010624",45372,6976.24698793708
"4120","S01010625",44859,8073.81461167568
"4121","S01010626",45126,7873.71660675524
"4122","S01010627",46028,9643.90731351916
"4123","S01010628",46130,11640.1412465529
"4124","S01010629",45990,10856.3937290872
"4125","S01010630",45997,5794.17425857836
"4126","S01010631",46078,7276.00427407131
"4127","S01010632",46038,7118.97644333076
"4128","S01010633",46199,5467.77635119007
"4129","S01010634",46694,6855.25052022478
"4130","S01010635",46233,6829.99470857037
"4131","S01010636",46353,9221.88959142197
"4132","S01010637",46327,10600.8798278111
"4133","S01010638",46799,7780.82449020102
"4134","S01010639",46671,9035.05431646416
"4135","S01010640",46163,10852.5304427275
"4136","S01010641",46886,9134.72365722518
"4137","S01010642",46802,7548.58532608415
"4138","S01010643",46985,4731.16962448733
"4139","S01010644",46921,5777.28422213958
"4140","S01010645",46861,3362.72170656446
"4141","S01010646",46973,3642.72741058149
"4142","S01010647",46890,4102.83152666561
"4143","S01010648",46782,5503.75407231265
"4144","S01010649",46868,4650.15863741626
"4145","S01010650",45221,1803.62016937375
"4146","S01010651",46170,3009.65211034846
"4147","S01010652",46605,3134.68837620409
"4148","S01010653",46597,3857.0847235661
"4149","S01010654",46558,3989.52085790891
"4150","S01010655",1622,34.9293796547379
"4151","S01010656",6878,92.8062239306729
"4152","S01010657",7002,81.754695890368
"4153","S01010658",49001,61.2525205725049
"4154","S01010659",41875,52.8381920845511
"4155","S01010660",35905,323.056837166584
"4156","S01010661",36620,430.647428986031
"4157","S01010662",47092,149.383769355459
"4158","S01010663",12456,147.358708988484
"4159","S01010664",1630,48.1399975606037
"4160","S01010665",956,23.1200588523989
"4161","S01010666",1674,276.921153577291
"4162","S01010667",1938,83.4876365776038
"4163","S01010668",759,234.892744651177
"4164","S01010669",510,32.8011630237881
"4165","S01010670",1715,57.5269446617094
"4166","S01010671",1648,123.422336448429
"4167","S01010672",2141,372.936001325612
"4168","S01010673",1610,214.116270415986
"4169","S01010674",1598,311.017603532953
"4170","S01010675",519,46.9929829003824
"4171","S01010676",1134,148.261043884301
"4172","S01010677",2134,22.2304841629858
"4173","S01010678",443,46.7430089596428
"4174","S01010679",2284,1012.83469512851
"4175","S01010680",2324,868.940958517955
"4176","S01010681",2284,891.264234617988
"4177","S01010682",2661,25.9536963737061
"4178","S01010683",655,82.4476478335725
"4179","S01010684",695,110.106985952463
"4180","S01010685",493,20.5083261178028
"4181","S01010686",929,98.0899439613436
"4182","S01010687",886,158.111257738333
"4183","S01010688",308,53.771261140967
"4184","S01010689",810,84.1477420702119
"4185","S01010690",1186,608.908440047597
"4186","S01010691",1186,148.88843350429
"4187","S01010692",1186,535.391475492037
"4188","S01010693",228,40.7519952167543
"4189","S01010694",854,71.335257584285
"4190","S01010695",9933,137.731901454826
"4191","S01010696",8689,263.528554134658
"4192","S01010697",8376,117.400002842726
"4193","S01010698",1405,71.6533449781379
"4194","S01010699",7170,104.195528022798
"4195","S01010700",12746,199.183261640865
"4196","S01010701",12911,294.141826113869
"4197","S01010702",9477,96.2219213012594
"4198","S01010703",14825,231.217382921878
"4199","S01010704",33809,463.839809453957
"4200","S01010705",31252,482.721963441509
"4201","S01010706",35078,641.750905408043
"4202","S01010707",33394,150.226587270936
"4203","S01010708",11012,429.955651550741
"4204","S01010709",10657,512.327815472654
"4205","S01010710",14562,412.282580533977
"4206","S01010711",15138,325.372403492062
"4207","S01010712",11215,1535.39902599717
"4208","S01010713",11713,1810.4485204088
"4209","S01010714",11142,2252.63681899913
"4210","S01010715",11000,1927.73960346504
"4211","S01010716",11293,1786.05691366749
"4212","S01010717",12118,1732.10524110519
"4213","S01010718",12109,1106.20835264258
"4214","S01010719",46205,288.193964457785
"4215","S01010720",47393,394.804797630491
"4216","S01010721",48219,336.935211697702
"4217","S01010722",49378,185.210284335209
"4218","S01010723",52499,62.0744839669259
"4219","S01010724",52729,114.561016827827
"4220","S01010725",51234,331.049237963308
"4221","S01010726",49338,1102.7307764098
"4222","S01010727",31675,88.2687735724711
"4223","S01010728",27750,102.428086366975
"4224","S01010729",51327,61.0210122440208
"4225","S01010730",13312,129.422926707408
"4226","S01010731",11990,146.643062549144
"4227","S01010732",11724,784.929324021073
"4228","S01010733",11648,1003.43785854846
"4229","S01010734",11849,924.534279769195
"4230","S01010735",8447,504.745878064617
"4231","S01010736",8387,666.95745355475
"4232","S01010737",8868,935.430431715558
"4233","S01010738",8618,963.853566794842
"4234","S01010739",9222,892.779076875245
"4235","S01010740",9746,915.693161463972
"4236","S01010741",8868,823.060972866102
"4237","S01010742",8861,1000.55203168312
"4238","S01010743",9803,962.357630791008
"4239","S01010744",10456,863.066313784257
"4240","S01010745",9443,1188.84642415278
"4241","S01010746",4728,102.907975948476
"4242","S01010747",8536,100.068489608606
"4243","S01010748",3204,77.7497035690116
"4244","S01010749",4256,34.4920849689934
"4245","S01010750",3920,60.6914524422964
"4246","S01010751",3252,92.7981146287096
"4247","S01010752",6481,857.282855454916
"4248","S01010753",6801,775.282573042684
"4249","S01010754",6414,990.172910048644
"4250","S01010755",5575,1006.6455740642
"4251","S01010756",5090,740.61838371588
"4252","S01010757",700,36.3077893731172
"4253","S01010758",4494,131.487950032191
"4254","S01010759",4593,402.498886197002
"4255","S01010760",4641,414.07969990432
"4256","S01010761",4573,147.897707012047
"4257","S01010762",4385,38.0896886709705
"4258","S01010763",1180,181.612752682928
"4259","S01010764",2550,44.2377354822577
"4260","S01010765",670,151.184597515401
"4261","S01010766",2820,459.144247864018
"4262","S01010767",1667,302.681061683523
"4263","S01010768",1667,300.685454589516
"4264","S01010769",1667,146.593213861326
"4265","S01010770",2765,401.808165491528
"4266","S01010771",244,134.88714256647
"4267","S01010772",546,62.9151399662414
"4268","S01010773",4570,46.8880492826913
"4269","S01010774",619,108.476286655515
"4270","S01010775",4444,610.500617397193
"4271","S01010776",4412,1782.22728459633
"4272","S01010777",4412,1342.61109971298
"4273","S01010778",4412,1208.56793063301
"4274","S01010779",4412,1330.39656934114
"4275","S01010780",4412,1483.20824685872
"4276","S01010781",4412,1915.66357897679
"4277","S01010782",4392,1810.96133484329
"4278","S01010783",4392,1717.30066832788
"4279","S01010784",4392,1537.25057391856
"4280","S01010785",4392,1343.92616709168
"4281","S01010786",4366,501.531216549506
"4282","S01010787",5341,52.2163732962476
"4283","S01010788",4555,177.253288169492
"4284","S01010789",4761,49.6149931029033
"4285","S01010790",575,44.080206752091
"4286","S01010791",4487,43.5549300670666
"4287","S01010792",5398,166.498225499108
"4288","S01010793",5398,145.580505126677
"4289","S01010794",7220,122.352375858879
"4290","S01010795",7188,142.857337360851
"4291","S01010796",5226,106.911844455181
"4292","S01010797",7145,395.661473591697
"4293","S01010798",6184,99.4294120594974
"4294","S01010799",7158,1550.83072224075
"4295","S01010800",7122,926.437529823638
"4296","S01010801",7122,1116.59240077718
"4297","S01010802",7158,1240.56824462619
"4298","S01010803",7158,1364.36948734729
"4299","S01010804",7158,1506.40997810316
"4300","S01010805",7125,1435.09258565112
"4301","S01010806",7133,1165.74883610961
"4302","S01010807",7125,1254.76666208216
"4303","S01010808",7125,1220.61520992787
"4304","S01010809",7080,766.006804249504
"4305","S01010810",2195,44.9725034528547
"4306","S01010811",416,34.1481457830161
"4307","S01010812",142,44.3832133321712
"4308","S01010813",447,106.602316773163
"4309","S01010814",548,48.8755697512058
"4310","S01010815",288,73.711384814841
"4311","S01010816",134853,587.303859855985
"4312","S01010817",130368,558.14199609586
"4313","S01010818",135629,563.364494421607
"4314","S01010819",131681,453.689336782801
"4315","S01010820",120476,442.836463887665
"4316","S01010821",131396,475.992269797198
"4317","S01010822",143104,636.524030979378
"4318","S01010823",66320,4670.23956561082
"4319","S01010824",46741,399.903752830785
"4320","S01010825",47556,466.504189436197
"4321","S01010826",41180,300.165259505798
"4322","S01010827",41541,330.617882181664
"4323","S01010828",41369,327.01263669656
"4324","S01010829",47675,503.638438934173
"4325","S01010830",48671,484.040671088128
"4326","S01010831",47625,473.02292491377
"4327","S01010832",44604,1567.80432987998
"4328","S01010833",49119,1115.850322316
"4329","S01010834",49302,1140.81684464518
"4330","S01010835",49904,1609.00332727496
"4331","S01010836",50424,1978.05077624223
"4332","S01010837",50212,2130.38138232464
"4333","S01010838",50907,2492.08775212784
"4334","S01010839",51950,2669.4143366228
"4335","S01010840",51427,1956.78680969329
"4336","S01010841",52288,2173.74295192429
"4337","S01010842",52559,2298.57264351364
"4338","S01010843",56673,2642.0561889653
"4339","S01010844",56559,2920.90120826668
"4340","S01010845",55757,3138.22406102177
"4341","S01010846",51981,3057.97963393088
"4342","S01010847",54057,3684.60366003527
"4343","S01010848",51868,3476.61936785372
"4344","S01010849",51093,3250.49568996585
"4345","S01010850",50883,3093.68961462387
"4346","S01010851",50585,2721.00762543324
"4347","S01010852",51132,2169.83422895394
"4348","S01010853",52096,2824.09098212424
"4349","S01010854",54219,3193.53656154389
"4350","S01010855",54080,3860.10798181934
"4351","S01010856",56910,4330.62012809311
"4352","S01010857",59873,3985.75623949513
"4353","S01010858",60964,3764.01549822565
"4354","S01010859",61771,3589.59519517438
"4355","S01010860",61589,3841.73729090138
"4356","S01010861",64744,4148.38489026113
"4357","S01010862",64242,4031.24478608153
"4358","S01010863",62894,2756.8121343217
"4359","S01010864",57777,2970.10188073079
"4360","S01010865",63660,2422.61288532225
"4361","S01010866",64773,3058.43278131167
"4362","S01010867",65668,3084.37251298367
"4363","S01010868",65740,4270.45118058659
"4364","S01010869",65514,4560.48483353596
"4365","S01010870",65720,4480.04991619652
"4366","S01010871",65714,5159.40501448125
"4367","S01010872",65585,6324.39395751179
"4368","S01010873",65585,6653.4635218986
"4369","S01010874",65691,5572.55193947688
"4370","S01010875",65594,6198.44408074029
"4371","S01010876",65563,5992.78145861557
"4372","S01010877",65445,5510.04812286504
"4373","S01010878",65371,4621.30978787193
"4374","S01010879",61599,3684.95272020597
"4375","S01010880",63228,3268.78534780872
"4376","S01010881",65092,3625.52419798339
"4377","S01010882",59390,3089.85611900028
"4378","S01010883",65768,4419.39885278775
"4379","S01010884",65985,5310.5451499709
"4380","S01010885",66307,5990.41251183024
"4381","S01010886",66230,5587.24406615175
"4382","S01010887",65976,5998.63341957798
"4383","S01010888",65630,6003.77965891977
"4384","S01010889",65585,5899.41975774985
"4385","S01010890",65915,6785.5193198278
"4386","S01010891",65869,7044.83891840731
"4387","S01010892",65960,6699.86550582653
"4388","S01010893",66526,5924.57075330078
"4389","S01010894",61800,4469.19099330961
"4390","S01010895",61821,4371.04274906997
"4391","S01010896",61601,4441.1265437928
"4392","S01010897",61618,3623.69220083705
"4393","S01010898",62492,2694.66801516219
"4394","S01010899",62955,2241.74652441893
"4395","S01010900",62608,2812.56822891043
"4396","S01010901",62218,3328.69361906373
"4397","S01010902",62231,3744.85830619825
"4398","S01010903",62479,3492.79217586657
"4399","S01010904",63144,2705.18834403479
"4400","S01010905",63137,2599.3558941427
"4401","S01010906",64480,2182.7504064456
"4402","S01010907",64548,2199.60010705502
"4403","S01010908",64862,1964.10936683691
"4404","S01010909",65420,1923.11001819891
"4405","S01010910",65298,2065.56420953772
"4406","S01010911",65464,1968.47026622825
"4407","S01010912",65599,1816.52713595582
"4408","S01010913",66053,1823.51673891494
"4409","S01010914",70631,1601.97764427523
"4410","S01010915",71344,1486.50497822816
"4411","S01010916",69788,1596.27824438034
"4412","S01010917",76481,1421.77692486987
"4413","S01010918",72363,1608.03725041456
"4414","S01010919",78779,1425.90967104684
"4415","S01010920",84706,1138.8616743512
"4416","S01010921",87143,919.920668767192
"4417","S01010922",83015,1365.82489566997
"4418","S01010923",81562,1381.6479517493
"4419","S01010924",82180,1243.90514000271
"4420","S01010925",83893,1034.26944560631
"4421","S01010926",83553,1188.44666840948
"4422","S01010927",86494,1082.49740701983
"4423","S01010928",87772,926.183737659733
"4424","S01010929",88264,855.761637174406
"4425","S01010930",186619,348.645546023417
"4426","S01010931",92841,76.5517253396171
"4427","S01010932",324332,973.700032986506
"4428","S01010933",320792,774.058187222734
"4429","S01010934",266912,1348.62475684275
"4430","S01010935",254890,1228.73495153112
"4431","S01010936",268930,1532.3177604609
"4432","S01010937",285842,1653.50150242535
"4433","S01010938",287081,1692.73301200998
"4434","S01010939",280062,1408.8985088977
"4435","S01010940",277036,1180.91975042429
"4436","S01010941",277037,850.711325639837
"4437","S01010942",289133,1117.85205832604
"4438","S01010943",287698,1559.39225304858
"4439","S01010944",291685,1685.33882534766
"4440","S01010945",305171,1708.52909701043
"4441","S01010946",291680,1576.34780373099
"4442","S01010947",293932,1407.32342940015
"4443","S01010948",303975,1452.56649146066
"4444","S01010949",320524,1653.22893844959
"4445","S01010950",306789,1661.5366099541
"4446","S01010951",309724,1467.37247613996
"4447","S01010952",302595,1383.5618102363
"4448","S01010953",296054,1274.51061356727
"4449","S01010954",328404,1510.82147538429
"4450","S01010955",336510,1438.77199318942
"4451","S01010956",331015,1057.6645637109
"4452","S01010957",332224,1386.84373380465
"4453","S01010958",332801,1486.24978237249
"4454","S01010959",332809,1626.35606739503
"4455","S01010960",333603,2292.27814125002
"4456","S01010961",338471,2051.365207749
"4457","S01010962",339650,2807.30003206073
"4458","S01010963",342903,3651.34791293195
"4459","S01010964",342774,3745.57695748377
"4460","S01010965",341747,3891.11219839535
"4461","S01010966",341652,3525.92658426591
"4462","S01010967",342634,3604.2020192955
"4463","S01010968",342734,3454.11513580773
"4464","S01010969",343249,3371.35053051024
"4465","S01010970",337894,3026.35576363689
"4466","S01010971",337162,2143.11320684364
"4467","S01010972",337120,2034.48902245568
"4468","S01010973",337176,2214.96502888176
"4469","S01010974",337562,2450.19929940583
"4470","S01010975",336639,2317.70632180798
"4471","S01010976",334951,2013.67090355491
"4472","S01010977",330857,2336.64094613799
"4473","S01010978",332823,2657.95958815764
"4474","S01010979",337348,2746.81664484277
"4475","S01010980",332871,2800.83199272836
"4476","S01010981",338558,2894.66869745238
"4477","S01010982",339464,2535.45001393376
"4478","S01010983",337774,2897.41358197148
"4479","S01010984",333422,2737.22401736483
"4480","S01010985",332497,2848.16341211465
"4481","S01010986",330053,2633.84780831071
"4482","S01010987",324868,2492.258717156
"4483","S01010988",318942,2258.84352442318
"4484","S01010989",318999,1892.0740217367
"4485","S01010990",330839,2576.71367055464
"4486","S01010991",321413,2325.76314549888
"4487","S01010992",274886,2104.08070356595
"4488","S01010993",284505,2168.42532957383
"4489","S01010994",309485,2770.65909003742
"4490","S01010995",331873,2766.99365668838
"4491","S01010996",326701,3234.68245462974
"4492","S01010997",332187,2995.41440931144
"4493","S01010998",321174,3397.76359378062
"4494","S01010999",327382,3235.99881599562
"4495","S01011000",339506,2107.2669527925
"4496","S01011001",340511,2393.96872241119
"4497","S01011002",340526,2749.81988420628
"4498","S01011003",340610,2894.56655507243
"4499","S01011004",340453,3431.8786628002
"4500","S01011005",314809,2992.0680095079
"4501","S01011006",297129,2391.34600304416
"4502","S01011007",292635,2554.90061708183
"4503","S01011008",284715,2224.02052842647
"4504","S01011009",282767,2083.3168237797
"4505","S01011010",315070,3667.32497499851
"4506","S01011011",314572,3263.91230000405
"4507","S01011012",298331,2807.99134432353
"4508","S01011013",287609,2469.44249022697
"4509","S01011014",283642,2282.1488283384
"4510","S01011015",282918,2114.98692431808
"4511","S01011016",277291,1580.64566085991
"4512","S01011017",188727,371.189881332695
"4513","S01011018",83775,222.989060622968
"4514","S01011019",94339,265.044722599577
"4515","S01011020",72908,140.539355942095
"4516","S01011021",276469,2045.91984073975
"4517","S01011022",267374,1846.78043046355
"4518","S01011023",266936,1957.6162444573
"4519","S01011024",258596,1571.90687259778
"4520","S01011025",251872,1285.14618554271
"4521","S01011026",247010,1253.14636165364
"4522","S01011027",258139,1675.43653598568
"4523","S01011028",260214,1880.00576712291
"4524","S01011029",252487,1570.74281673888
"4525","S01011030",243261,1261.76490077985
"4526","S01011031",269880,2159.00401947037
"4527","S01011032",276848,2205.93117849406
"4528","S01011033",269244,2093.62449549265
"4529","S01011034",270467,2112.57758375245
"4530","S01011035",265843,1902.21900476443
"4531","S01011036",265480,1789.40740484117
"4532","S01011037",243424,1061.09037642286
"4533","S01011038",202557,960.578636017539
"4534","S01011039",218132,911.1346457429
"4535","S01011040",159272,867.690388650464
"4536","S01011041",150730,858.821128176648
"4537","S01011042",147409,766.675182501826
"4538","S01011043",132562,718.691744032999
"4539","S01011044",117232,545.389011688193
"4540","S01011045",504,92.9357431448787
"4541","S01011046",3466,61.190464668067
"4542","S01011047",4131,432.32441670085
"4543","S01011048",4972,482.950387411411
"4544","S01011049",5732,443.668134071784
"4545","S01011050",3875,46.3072129375983
"4546","S01011051",13314,323.035197654541
"4547","S01011052",4105,916.420080659764
"4548","S01011053",18507,324.11724202085
"4549","S01011054",6392,215.593180148641
"4550","S01011055",6491,32.6417680054606
"4551","S01011056",8928,89.4340635134089
"4552","S01011057",9200,376.872884079962
"4553","S01011058",11687,30.6268817179535
"4554","S01011059",7000,58.0623026572714
"4555","S01011060",11384,1173.58214348497
"4556","S01011061",9592,913.914511050216
"4557","S01011062",9956,1133.05340014974
"4558","S01011063",10145,980.989968488989
"4559","S01011064",11336,979.675023558114
"4560","S01011065",6165,213.424974390967
"4561","S01011066",6165,282.230625145236
"4562","S01011067",6145,282.834939031765
"4563","S01011068",5926,201.287900369826
"4564","S01011069",5860,162.068252773132
"4565","S01011070",6419,179.073515908435
"4566","S01011071",5926,197.881034601659
"4567","S01011072",9299,1089.26528910122
"4568","S01011073",7554,550.034685060842
"4569","S01011074",7361,740.951163290278
"4570","S01011075",8686,1344.65956817788
"4571","S01011076",8648,1597.86532221232
"4572","S01011077",8937,1451.54769560328
"4573","S01011078",9190,1468.66192994104
"4574","S01011079",8020,1661.97984611526
"4575","S01011080",8989,1197.00315490421
"4576","S01011081",9466,1141.88192287358
"4577","S01011082",9423,1219.38775629936
"4578","S01011083",9510,246.123559305803
"4579","S01011084",22875,75.5141986336171
"4580","S01011085",26344,111.375552027372
