"","zone","accessA","accessB"
"5483","E01005483",293863,10657.8999904854
"5484","E01005484",337454,10240.8433119589
"5485","E01005485",335591,10709.4506590698
"5486","E01005486",281107,9775.38888321002
"5487","E01005487",291409,9214.53809305263
"5488","E01005488",282277,3067.9969153164
"5489","E01005489",266964,4879.30724911531
"5490","E01005490",267211,5203.95180443067
"5491","E01005491",269660,4270.22196705663
"5492","E01005492",272932,3355.62477867004
"5493","E01005493",275832,5119.39215672586
"5494","E01005494",274889,6640.21348850466
"5495","E01005495",274021,7197.29466907159
"5496","E01005496",282319,4104.91293218234
"5497","E01005497",591868,4273.87675110346
"5498","E01005498",589615,4778.64398882988
"5499","E01005499",545390,2913.06562860142
"5500","E01005500",577134,4678.94921846038
"5501","E01005501",614186,5331.48503086209
"5502","E01005502",631059,5294.71292541819
"5503","E01005503",677376,4621.85814845085
"5504","E01005504",635854,5302.95540333664
"5505","E01005505",658869,4929.56481446539
"5506","E01005506",651065,4828.85961689141
"5507","E01005507",629440,4645.82855378991
"5508","E01005508",684682,3828.01787647646
"5509","E01005509",627019,5140.2254992346
"5510","E01005510",598373,4015.81298917486
"5511","E01005511",606039,4091.73459547912
"5512","E01005512",637147,4433.81090786056
"5513","E01005513",651870,4398.28135332201
"5514","E01005514",659271,4466.51673415015
"5515","E01005515",669858,4649.21664647473
"5516","E01005516",239454,2776.07885518583
"5517","E01005517",245675,2643.10889044365
"5518","E01005518",185516,802.078640670274
"5519","E01005519",222173,2088.89511335434
"5520","E01005520",209139,1773.47969226403
"5521","E01005521",216581,1871.73990270129
"5522","E01005522",220880,2355.76410422038
"5523","E01005523",232991,2857.80235809812
"5524","E01005524",706413,5137.80243035272
"5525","E01005525",675575,3685.96209871742
"5526","E01005526",693524,3550.92040274163
"5527","E01005527",712611,3643.72607586943
"5528","E01005528",686408,4151.0732383221
"5529","E01005529",718072,4398.003548694
"5530","E01005530",727475,5796.15755800238
"5531","E01005531",741111,6048.10369536043
"5532","E01005532",733223,5977.92122512226
"5533","E01005533",712014,6084.07188262934
"5534","E01005534",712284,6074.2056344395
"5535","E01005535",714658,6365.99651227506
"5536","E01005536",689810,4789.81399331339
"5537","E01005537",671214,4771.55884547954
"5538","E01005538",689586,4958.35670978137
"5539","E01005539",701979,5635.27989257032
"5540","E01005540",689871,5587.74327989206
"5541","E01005541",697118,5651.77541734236
"5542","E01005542",692890,5975.95925658693
"5543","E01005543",654990,4050.72200441583
"5544","E01005544",768723,4963.92586501002
"5545","E01005545",756834,5255.88196847313
"5546","E01005546",755702,3964.05268890142
"5547","E01005547",781986,3402.45999180658
"5548","E01005548",727587,5585.37335266711
"5549","E01005549",754745,5119.45294552638
"5550","E01005550",738130,5523.35581304298
"5551","E01005551",724402,3407.86461937019
"5552","E01005552",747350,3090.62028279082
"5553","E01005553",732761,4111.926399272
"5554","E01005554",731861,3000.51343791516
"5555","E01005555",282490,3176.65913370121
"5556","E01005556",301050,3774.96911455543
"5557","E01005557",284619,2567.4479346808
"5558","E01005558",293599,3126.91330145016
"5559","E01005559",302220,4212.19999774307
"5560","E01005560",313221,3220.95205104372
"5561","E01005561",289666,1650.75837008861
"5562","E01005562",312177,2451.71105150968
"5563","E01005563",336306,7802.63737292118
"5564","E01005564",338380,9377.83374483642
"5565","E01005565",350005,5403.68679454313
"5566","E01005566",295709,6047.32111555106
"5567","E01005567",299959,4862.11769479632
"5568","E01005568",319074,8914.28075135671
"5569","E01005569",310175,7243.18473552641
"5570","E01005570",306049,1943.87324730306
"5571","E01005571",332002,1304.32057442242
"5572","E01005572",315945,2557.00505330297
"5573","E01005573",341916,2217.64734359479
"5574","E01005574",338221,2974.30851537266
"5575","E01005575",451139,3134.04108870136
"5576","E01005576",405613,3629.31429411138
"5577","E01005577",387152,5028.78294843439
"5578","E01005578",269604,5507.21271540661
"5579","E01005579",275867,5823.5801933317
"5580","E01005580",278518,8746.5561218089
"5581","E01005581",273718,6980.91965998359
"5582","E01005582",281695,8568.5410705177
"5583","E01005583",285785,10538.0601497565
"5584","E01005584",287778,8327.89301816863
"5585","E01005585",294723,8465.06066403796
"5586","E01005586",261138,4498.54128121222
"5587","E01005587",297080,3129.01769966603
"5588","E01005588",296549,4149.38546970711
"5589","E01005589",291508,6684.57172130941
"5590","E01005590",307696,8819.2243440011
"5591","E01005591",294843,5433.24305241627
"5592","E01005592",314905,6580.82113981726
"5593","E01005593",245216,3747.43259369681
"5594","E01005594",244297,3042.06884190211
"5595","E01005595",253479,4004.72419430932
"5596","E01005596",247912,3687.57064647584
"5597","E01005597",235998,2086.19704163678
"5598","E01005598",232020,2777.72960278099
"5599","E01005599",794711,13039.9202366883
"5600","E01005600",792620,13031.7823570591
"5601","E01005601",775283,11085.1712281555
"5602","E01005602",770052,10491.7822980339
"5603","E01005603",764849,8595.16116748503
"5604","E01005604",767799,8371.99441491588
"5605","E01005605",756622,5728.96160890554
"5606","E01005606",877002,35693.3998477259
"5607","E01005607",872842,34008.5715271911
"5608","E01005608",870168,31765.2938784407
"5609","E01005609",877251,21398.7685709971
"5610","E01005610",872349,23270.5553550186
"5611","E01005611",883944,16507.6158946199
"5612","E01005612",887445,14670.2663200435
"5613","E01005613",884834,13212.3454384324
"5614","E01005614",885268,12339.6293584797
"5615","E01005615",887266,13156.015411895
"5616","E01005616",563615,1690.15078294404
"5617","E01005617",600164,2202.79396733052
"5618","E01005618",594673,2101.4342627504
"5619","E01005619",558611,1719.95217969704
"5620","E01005620",660706,2363.2939205461
"5621","E01005621",631286,2521.99568722091
"5622","E01005622",837372,9252.56442751045
"5623","E01005623",842610,10339.4398603657
"5624","E01005624",847285,8924.95264315734
"5625","E01005625",800559,8779.87977188662
"5626","E01005626",820497,9280.02029136699
"5627","E01005627",817072,9820.37071668957
"5628","E01005628",853780,11290.6643488525
"5629","E01005629",835892,10444.8119250212
"5630","E01005630",826889,11291.3136575255
"5631","E01005631",808537,13286.1541102043
"5632","E01005632",781126,10997.5390627758
"5633","E01005633",786344,9963.37619692722
"5634","E01005634",756174,8372.44681274764
"5635","E01005635",789105,11780.1698220276
"5636","E01005636",766808,10114.8924173464
"5637","E01005637",754834,8377.18761604977
"5638","E01005638",774628,9823.64942344016
"5639","E01005639",707004,1713.38881257646
"5640","E01005640",711748,2159.13846219061
"5641","E01005641",706702,2078.68941723373
"5642","E01005642",706722,2262.2911709967
"5643","E01005643",701416,1883.77763766184
"5644","E01005644",690645,2249.21102446045
"5645","E01005645",690560,2109.1572320554
"5646","E01005646",871638,9087.80409273621
"5647","E01005647",870039,7454.66996106076
"5648","E01005648",874039,7414.75611432973
"5649","E01005649",874608,8395.56182230247
"5650","E01005650",882260,10754.3926936759
"5651","E01005651",873529,10277.4903862267
"5652","E01005652",865069,7176.85889542978
"5653","E01005653",875122,9611.57386378405
"5654","E01005654",872272,17561.4514987693
"5655","E01005655",875778,18986.3201510905
"5656","E01005656",868078,16043.6702911223
"5657","E01005657",874860,15604.7919355579
"5658","E01005658",875918,21494.7965679957
"5659","E01005659",601338,4016.65747986431
"5660","E01005660",619719,4770.62944311173
"5661","E01005661",632881,3620.41269845685
"5662","E01005662",608824,3652.11456380073
"5663","E01005663",641656,4487.49244813863
"5664","E01005664",597734,4567.28349833225
"5665","E01005665",604925,5169.04171628786
"5666","E01005666",859695,22993.9846445463
"5667","E01005667",854080,27555.4545600881
"5668","E01005668",850990,26568.8888757575
"5669","E01005669",855768,30158.5287640392
"5670","E01005670",754697,6357.19484734267
"5671","E01005671",762363,7974.92068341351
"5672","E01005672",758412,8050.60262599025
"5673","E01005673",808942,7659.91961494639
"5674","E01005674",782786,8125.92834052938
"5675","E01005675",841695,7789.33732862917
"5676","E01005676",696781,3545.43037000563
"5677","E01005677",731183,4511.27326685123
"5678","E01005678",760499,5334.57530647659
"5679","E01005679",769805,5951.3194269123
"5680","E01005680",879867,14649.0484283916
"5681","E01005681",879321,18679.3825933143
"5682","E01005682",876255,20554.3980732028
"5683","E01005683",867797,12572.0557001128
"5684","E01005684",867709,13398.323195191
"5685","E01005685",871727,16607.6518394877
"5686","E01005686",738285,7351.62798334157
"5687","E01005687",727736,6784.65347424097
"5688","E01005688",727451,6171.47719219153
"5689","E01005689",730779,7108.98497624575
"5690","E01005690",741863,7714.03650069923
"5691","E01005691",717339,5350.30162715955
"5692","E01005692",743238,5904.05192680818
"5693","E01005693",720440,5890.02329891626
"5694","E01005694",759260,8121.66977587966
"5695","E01005695",739411,6492.65654662768
"5696","E01005696",752229,7466.63399515844
"5697","E01005697",739804,6849.76097445806
"5698","E01005698",766395,8344.81882472341
"5699","E01005699",815962,8142.86641338293
"5700","E01005700",749745,8258.18317616822
"5701","E01005701",789071,8335.85669087369
"5702","E01005702",627737,5876.20172308141
"5703","E01005703",627860,5351.19695936212
"5704","E01005704",628980,4942.85155502647
"5705","E01005705",669129,5171.97191754428
"5706","E01005706",645271,5231.83953116739
"5707","E01005707",653618,5577.25085248357
"5708","E01005708",638807,5614.99165274525
"5709","E01005709",645546,3808.98238858024
"5710","E01005710",653492,4289.55905259601
"5711","E01005711",675560,4810.89167907627
"5712","E01005712",666904,5043.818154004
"5713","E01005713",666679,3698.958404455
"5714","E01005714",688924,4369.69611124756
"5715","E01005715",678397,4044.17786151708
"5716","E01005716",669296,2988.85314516609
"5717","E01005717",676194,3292.73593025023
"5718","E01005718",647919,5055.06997734387
"5719","E01005719",829924,14495.8159654104
"5720","E01005720",857736,14482.8043347805
"5721","E01005721",869355,13746.3196870843
"5722","E01005722",855989,13493.4056243136
"5723","E01005723",859656,16276.4787100718
"5724","E01005724",806880,11589.5075653704
"5725","E01005725",741044,5519.63812803857
"5726","E01005726",737389,5119.92093101037
"5727","E01005727",746891,6567.46974711945
"5728","E01005728",743953,6687.64334353106
"5729","E01005729",764339,7430.23738662707
"5730","E01005730",757414,6189.27757258912
"5731","E01005731",740744,4233.55280611347
"5732","E01005732",733868,3759.82235569042
"5733","E01005733",731899,4224.36993427318
"5734","E01005734",682935,2451.23357417189
"5735","E01005735",679871,2636.27080724391
"5736","E01005736",681771,2568.86414823471
"5737","E01005737",691578,2651.57568576261
"5738","E01005738",723196,3671.20213917084
"5739","E01005739",686327,2218.88190398611
"5740","E01005740",711673,4085.56025281134
"5741","E01005741",727680,4911.15054145622
"5742","E01005742",729381,6048.08415153913
"5743","E01005743",674953,6317.97959363377
"5744","E01005744",673611,6186.45569412137
"5745","E01005745",658196,4665.83992799583
"5746","E01005746",659648,4932.77089368637
"5747","E01005747",621564,3918.17468487196
"5748","E01005748",616621,3711.33767318533
"5749","E01005749",660895,5244.48702928982
"5750","E01005750",681065,7268.94326873197
"5751","E01005751",668693,5791.45729059109
"5752","E01005752",650263,4600.48150392396
"5753","E01005753",723331,6842.53035201038
"5754","E01005754",739923,6622.48003296751
"5755","E01005755",726647,7365.49895623518
"5756","E01005756",732034,6271.3726980151
"5757","E01005757",725046,10470.1707224313
"5758","E01005758",703256,16841.3910821093
"5759","E01005759",681429,10600.0383985899
"5760","E01005760",688684,13038.7894292551
"5761","E01005761",690417,8583.8562809839
"5762","E01005762",690067,10053.3355636057
"5763","E01005763",688066,9094.97561168425
"5764","E01005764",692443,12286.0887228906
"5765","E01005765",694330,10839.943756699
"5766","E01005766",690319,14129.8607146372
"5767","E01005767",673324,6174.49090316772
"5768","E01005768",700404,7025.54127284591
"5769","E01005769",704401,8385.30996257954
"5770","E01005770",694224,6747.59683298968
"5771","E01005771",697853,6790.684130738
"5772","E01005772",686739,6631.23520145053
"5773","E01005773",702092,7706.92110721009
"5774","E01005774",701017,8025.52125871531
"5775","E01005775",686935,6557.6151432869
"5776","E01005776",685058,6756.44354258703
"5777","E01005777",670646,6342.60571456734
"5778","E01005778",695537,9081.96962606231
"5779","E01005779",697812,8596.88448115277
"5780","E01005780",692079,9090.64197859887
"5781","E01005781",689246,8474.67760676003
"5782","E01005782",685398,7423.22221922505
"5783","E01005783",693326,7519.78968194168
"5784","E01005784",693511,7151.26207065112
"5785","E01005785",681129,6824.37539608156
"5786","E01005786",679888,6988.13356401171
"5787","E01005787",647938,5424.42802686389
"5788","E01005788",660068,6116.51997745187
"5789","E01005789",653513,5781.03970715993
"5790","E01005790",648697,5554.2135587355
"5791","E01005791",615518,4906.35492642438
"5792","E01005792",615433,4748.10761920532
"5793","E01005793",599123,4582.34387958366
"5794","E01005794",593216,4346.71842588581
"5795","E01005795",586222,4286.6931593144
"5796","E01005796",664064,6305.90563718942
"5797","E01005797",678735,11434.1641608223
"5798","E01005798",659743,9614.6419513179
"5799","E01005799",673687,8253.13964885989
"5800","E01005800",659419,8954.15979942106
"5801","E01005801",634726,9459.90291194214
"5802","E01005802",647448,9085.27127726646
"5803","E01005803",643126,8172.17219698503
"5804","E01005804",683451,11485.0106117779
"5805","E01005805",493873,4338.58145876712
"5806","E01005806",574729,5306.21207148834
"5807","E01005807",491313,3999.46551629503
"5808","E01005808",607728,4642.78370762982
"5809","E01005809",575888,3906.16103315821
"5810","E01005810",591473,4031.0988015566
"5811","E01005811",633616,6941.9911515543
"5812","E01005812",628667,5857.06073818872
"5813","E01005813",619540,6555.33416046622
"5814","E01005814",596875,6616.18341610175
"5815","E01005815",563857,5579.0089688093
"5816","E01005816",703116,13150.195505066
"5817","E01005817",705728,13672.089730284
"5818","E01005818",701073,9784.79146692941
"5819","E01005819",700131,9233.07207114378
"5820","E01005820",702398,11595.5709253393
"5821","E01005821",704882,10265.5372509427
"5822","E01005822",706100,15212.6563164971
"5823","E01005823",706726,11417.4275388219
"5824","E01005824",644004,9182.87805291005
"5825","E01005825",662142,10450.7083696223
"5826","E01005826",621339,6911.97210224349
"5827","E01005827",636012,8097.19112152365
"5828","E01005828",611981,6614.40701529574
"5829","E01005829",627652,8000.12372929796
"5830","E01005830",644212,9391.5878930865
"5831","E01005831",635409,8938.55493044419
"5832","E01005832",630987,7199.11751763467
"5833","E01005833",610507,5734.89407960569
"5834","E01005834",591222,6022.6869719186
"5835","E01005835",576804,3740.89132454564
"5836","E01005836",569025,5396.30359304616
"5837","E01005837",565495,4328.11678156923
"5838","E01005838",592208,7532.56198600104
"5839","E01005839",535234,3790.17252813558
"5840","E01005840",593622,7933.89606810228
"5841","E01005841",484092,3976.76666974567
"5842","E01005842",434475,2858.66987729004
"5843","E01005843",586100,4365.62873984479
"5844","E01005844",655428,5733.33706197592
"5845","E01005845",654259,5647.51717018484
"5846","E01005846",652557,5645.26830213514
"5847","E01005847",638654,4876.8226470986
"5848","E01005848",637038,4896.63756990106
"5849","E01005849",644809,5072.54518573453
"5850","E01005850",625972,4463.5765441328
"5851","E01005851",662510,5938.95447027306
"5852","E01005852",729839,8217.09654355399
"5853","E01005853",717742,10258.5388690455
"5854","E01005854",738662,9204.0749346297
"5855","E01005855",727145,8450.44207042251
"5856","E01005856",725414,11237.0188665761
"5857","E01005857",717625,9121.80978403644
"5858","E01005858",733691,8016.20567190485
"5859","E01005859",755188,9449.78856214764
"5860","E01005860",750656,10661.5636613943
"5861","E01005861",739760,11926.6096725555
"5862","E01005862",769908,9138.66290323076
"5863","E01005863",763463,10031.6949167754
"5864","E01005864",764530,8894.97135172109
"5865","E01005865",759000,8345.67972227015
"5866","E01005866",769837,9056.43926298128
"5867","E01005867",751173,8498.33636170627
"5868","E01005868",751897,7805.18107078039
"5869","E01005869",775810,8361.99244664286
"5870","E01005870",699496,12435.1145657922
"5871","E01005871",670362,11111.2340915821
"5872","E01005872",697191,13955.2260973501
"5873","E01005873",654462,8090.50572213055
"5874","E01005874",688929,13742.4725159657
"5875","E01005875",657054,9261.95595577151
"5876","E01005876",653548,10469.0007755275
"5877","E01005877",663803,11664.8556825662
"5878","E01005878",452483,2908.55401945463
"5879","E01005879",437969,2990.91667390392
"5880","E01005880",397258,1303.92605609792
"5881","E01005881",359323,1447.76230484743
"5882","E01005882",513827,2720.25544785661
"5883","E01005883",416622,2315.81425011304
"5884","E01005884",527473,2767.2992563874
"5885","E01005885",397110,2920.11049158289
"5886","E01005886",782392,5980.67711211223
"5887","E01005887",787232,6576.39368350524
"5888","E01005888",774296,5772.83978254084
"5889","E01005889",781511,6213.31673143662
"5890","E01005890",788411,6753.16064429627
"5891","E01005891",772105,5912.73854679663
"5892","E01005892",771554,7237.36910809128
"5893","E01005893",781296,6974.20672625405
"5894","E01005894",780446,6568.81489917912
"5895","E01005895",759703,8153.31898319035
"5896","E01005896",787658,6132.81045848323
"5897","E01005897",554597,2372.91667816859
"5898","E01005898",514914,1742.77720914197
"5899","E01005899",617690,3859.23059207413
"5900","E01005900",610498,3470.50014087676
"5901","E01005901",629066,4134.08814427086
"5902","E01005902",645927,4508.76524372911
"5903","E01005903",584714,2808.70578344502
"5904","E01005904",601049,3067.72022573909
"5905","E01005905",656725,5056.8625920108
"5906","E01005906",349752,1203.41915601708
"5907","E01005907",356774,1380.51011277433
"5908","E01005908",301339,892.355076804006
"5909","E01005909",352321,2153.48266449611
"5910","E01005910",369702,2645.13741202261
"5911","E01005911",428526,2688.99751135429
"5912","E01005912",356899,1686.12678639913
"5913","E01005913",386004,1498.3719405829
"5914","E01005914",753279,9584.55468837995
"5915","E01005915",753848,11053.7676937884
"5916","E01005916",753519,11762.8354036737
"5917","E01005917",741597,13417.1233880974
"5918","E01005918",737248,14773.1296884039
"5919","E01005919",779534,7756.0438689543
"5920","E01005920",777090,8334.49859630181
"5921","E01005921",774990,7795.32565104216
"5922","E01005922",766655,8673.81122914835
"5923","E01005923",566017,3849.35964928108
"5924","E01005924",509048,3829.59142029597
"5925","E01005925",499746,3621.45983584747
"5926","E01005926",411993,2796.20088260621
"5927","E01005927",642057,6270.93804575324
"5928","E01005928",649778,6542.45989014553
"5929","E01005929",639048,5506.86932122787
"5930","E01005930",602606,4392.07762521302
"5931","E01005931",584270,4179.56994369409
"5932","E01005932",495255,3349.83830673318
"5933","E01005933",634292,6362.29883320779
"5934","E01005934",653538,6974.31570073356
"5935","E01005935",627567,7357.02794097975
"5936","E01005936",597063,5314.18288944894
"5937","E01005937",568674,4281.44547536228
"5938","E01005938",623400,4804.54148717608
"5939","E01005939",628842,4485.43343397358
"5940","E01005940",645457,5377.10896212374
"5941","E01005941",630534,11225.7014582081
"5942","E01005942",614335,10334.5119024161
"5943","E01005943",610862,10660.4357108873
"5944","E01005944",610304,9431.58994859819
"5945","E01005945",613702,7180.01547882048
"5946","E01005946",627049,8969.42030390366
"5947","E01005947",622775,9781.11056040964
"5948","E01005948",662760,12348.8156360777
"5949","E01005949",653489,10015.4040431084
"5950","E01005950",677633,10347.1855859545
"5951","E01005951",708694,9507.93642724078
"5952","E01005952",671235,11169.9918847031
"5953","E01005953",683114,10047.4664246857
"5954","E01005954",667717,6031.14156963484
"5955","E01005955",658226,5935.63604006368
"5956","E01005956",694236,5862.41775713199
"5957","E01005957",672493,7893.41193474075
"5958","E01005958",680013,6353.19702871097
"5959","E01005959",679193,7948.88757336017
"5960","E01005960",667623,9406.87038004558
"5961","E01005961",755743,6464.40371594315
"5962","E01005962",746272,6943.13046722191
"5963","E01005963",724579,8179.03949280813
"5964","E01005964",731998,7409.28738413823
"5965","E01005965",703391,8610.28636091548
"5966","E01005966",716901,7463.70462795083
"5967","E01005967",712709,8175.27466822468
"5968","E01005968",749128,6836.79070293654
"5969","E01005969",753599,6737.67959239591
"5970","E01005970",678040,7887.46071429326
"5971","E01005971",717637,7200.96680182731
"5972","E01005972",704485,7754.13673672766
"5973","E01005973",661095,7127.84720762063
"5974","E01005974",679918,7467.83381674145
"5975","E01005975",702992,6325.71417442782
"5976","E01005976",675466,6809.24174321143
"5977","E01005977",671010,6294.51374342937
"5978","E01005978",652245,5960.86647756044
"5979","E01005979",648242,5331.07483498945
"5980","E01005980",665770,5696.48081139246
"5981","E01005981",675684,5745.34073028167
"5982","E01005982",713925,5611.02562559706
"5983","E01005983",649608,5061.73623319374
"5984","E01005984",677619,5367.20185611824
"5985","E01005985",755176,5548.98803361676
"5986","E01005986",707952,6673.07131511955
"5987","E01005987",762710,5469.06648589955
"5988","E01005988",772760,5713.27609246757
"5989","E01005989",727454,5867.68189295503
"5990","E01005990",763203,5556.85291439111
"5991","E01005991",770890,5735.06748029539
"5992","E01005992",714352,7110.55766182225
"5993","E01005993",750778,5787.78132136119
"5994","E01005994",777486,5615.78205476657
"5995","E01005995",739027,5984.0872048258
"5996","E01005996",759695,6108.10578946828
"5997","E01005997",769589,6406.52570640127
"5998","E01005998",780990,7470.7097227027
"5999","E01005999",773979,7039.11751177378
"6000","E01006000",766131,6798.6994605673
"6001","E01008001",382681,3869.31638620387
"6002","E01008002",379620,4410.90241421463
"6003","E01008003",383127,4920.63440785816
"6004","E01008004",382737,4508.04280187278
"6005","E01008005",383436,3713.17554717444
"6006","E01008006",378300,3442.41738981051
"6007","E01008007",375145,3372.27239749645
"6008","E01008008",379983,4560.27397906913
"6009","E01008009",382210,4719.98455314619
"6010","E01008010",382491,4904.6231724182
"6011","E01008011",377346,6012.11989478921
"6012","E01008012",378273,7793.99529077502
"6013","E01008013",380472,6246.49745209873
"6014","E01008014",369181,8408.71892502857
"6015","E01008015",361974,11463.9210230031
"6016","E01008016",366358,9201.13737334888
"6017","E01008017",366110,6837.35387905326
"6018","E01008018",364788,8833.32867725404
"6019","E01008019",390389,3288.369925332
"6020","E01008020",390274,3220.44739805813
"6021","E01008021",383004,1897.17087421814
"6022","E01008022",391107,3311.72190650217
"6023","E01008023",387466,2510.46873713333
"6024","E01008024",387093,2478.8636228701
"6025","E01008025",384767,2067.0723513953
"6026","E01008026",386133,2436.23848987226
"6027","E01008027",387707,2765.09977951489
"6028","E01008028",389933,3056.34397752291
"6029","E01008029",389968,3383.23018547415
"6030","E01008030",395682,3433.62016264875
"6031","E01008031",388387,3062.99606023514
"6032","E01008032",392203,3434.12900398299
"6033","E01008033",387817,3182.75448897792
"6034","E01008034",391407,3821.28688633182
"6035","E01008035",397451,3346.91228181475
"6036","E01008036",397376,3479.51017964727
"6037","E01008037",391822,3715.21765427993
"6038","E01008038",385784,2459.93343773162
"6039","E01008039",392906,3723.13112635405
"6040","E01008040",387836,3112.94457904486
"6041","E01008041",397696,3762.28770697122
"6042","E01008042",357700,12757.4581166997
"6043","E01008043",355305,9764.03214619474
"6044","E01008044",353541,8866.6142409093
"6045","E01008045",357293,11208.3416702593
"6046","E01008046",358872,10017.1351291284
"6047","E01008047",344114,17739.0823296503
"6048","E01008048",341130,14711.3577457884
"6049","E01008049",348736,17364.6471813969
"6050","E01008050",340134,12850.3902757519
"6051","E01008051",359822,16017.6252839941
"6052","E01008052",355625,13721.297849181
"6053","E01008053",386123,4113.50546285987
"6054","E01008054",391831,4169.72579163603
"6055","E01008055",390131,3708.13032674937
"6056","E01008056",384678,4208.35293239516
"6057","E01008057",389242,4078.091715987
"6058","E01008058",385667,3903.44040163719
"6059","E01008059",389374,5071.54259046874
"6060","E01008060",388540,5228.88075909332
"6061","E01008061",381975,6232.90660878111
"6062","E01008062",380313,7291.34425734826
"6063","E01008063",377388,6926.67136886856
"6064","E01008064",332395,15913.6951461645
"6065","E01008065",339581,28052.803710182
"6066","E01008066",335163,20718.748021203
"6067","E01008067",335700,23843.9097883667
"6068","E01008068",340450,32882.6364902965
"6069","E01008069",333569,18448.0659813931
"6070","E01008070",342760,34922.779909025
"6071","E01008071",343937,39612.1282204239
"6072","E01008072",337083,22812.9598091096
"6073","E01008073",335863,21394.0633091505
"6074","E01008074",332066,15445.001669379
"6075","E01008075",372715,4374.80539028225
"6076","E01008076",371620,3479.2713691456
"6077","E01008077",369092,3086.66987851509
"6078","E01008078",364642,3417.76941185069
"6079","E01008079",355377,3167.20357318173
"6080","E01008080",349232,3348.74793315511
"6081","E01008081",350712,2423.60672643714
"6082","E01008082",350268,2734.51676989748
"6083","E01008083",342706,2870.68699195116
"6084","E01008084",343787,2632.57276059265
"6085","E01008085",368176,3498.21911521351
"6086","E01008086",366172,3953.71968237085
"6087","E01008087",362203,5204.17543176255
"6088","E01008088",363752,5804.86298513216
"6089","E01008089",337935,5731.32092964212
"6090","E01008090",364220,6363.48691663666
"6091","E01008091",342130,8248.46843007295
"6092","E01008092",346888,8239.3295768997
"6093","E01008093",334694,11260.8233672156
"6094","E01008094",346338,10019.3297152611
"6095","E01008095",362431,16236.86150968
"6096","E01008096",368568,15025.3649441266
"6097","E01008097",374131,8967.47969735745
"6098","E01008098",377283,7060.67786488964
"6099","E01008099",367201,17395.4138735808
"6100","E01008100",370083,9462.6543353923
"6101","E01008101",369530,10873.7579193676
"6102","E01008102",375486,7094.61502566139
"6103","E01008103",372606,6819.43741190945
"6104","E01008104",340966,29388.3151916144
"6105","E01008105",349374,23553.2868123043
"6106","E01008106",346215,30141.2011933584
"6107","E01008107",350844,24409.8120818101
"6108","E01008108",359537,21773.1356410447
"6109","E01008109",351297,25399.182250957
"6110","E01008110",352925,28460.5937120765
"6111","E01008111",349001,22389.6990202018
"6112","E01008112",363064,18528.1586243478
"6113","E01008113",362336,17814.2896500386
"6114","E01008114",342545,35288.2587108256
"6115","E01008115",341180,32955.4285480473
"6116","E01008116",371886,4007.22655468787
"6117","E01008117",374733,3983.89315207705
"6118","E01008118",372191,5176.00114680503
"6119","E01008119",380805,4447.40590957117
"6120","E01008120",385545,5267.82906437995
"6121","E01008121",376575,5033.90250412035
"6122","E01008122",369660,6013.18547444866
"6123","E01008123",370338,6442.54742211234
"6124","E01008124",360916,7513.08930457825
"6125","E01008125",373817,3434.60826741979
"6126","E01008126",340491,1238.21493748645
"6127","E01008127",348341,1809.56097339643
"6128","E01008128",286854,250.557170512543
"6129","E01008129",294784,1116.61987336923
"6130","E01008130",315903,2851.1611154266
"6131","E01008131",310813,3391.53728903428
"6132","E01008132",306441,2205.93060785977
"6133","E01008133",309023,3118.58454506508
"6134","E01008134",363857,1879.27516477948
"6135","E01008135",381365,2908.95580969705
"6136","E01008136",332401,600.007378256526
"6137","E01008137",369913,2463.38784977819
"6138","E01008138",380832,3299.06930076713
"6139","E01008139",383318,3547.68348875931
"6140","E01008140",342305,1018.63368902298
"6141","E01008141",363132,2193.94808372029
"6142","E01008142",275765,1279.38083994827
"6143","E01008143",286702,1076.89020125146
"6144","E01008144",262158,1581.23868127334
"6145","E01008145",253277,1254.35175778977
"6146","E01008146",305669,890.406441091423
"6147","E01008147",287209,889.383421659264
"6148","E01008148",262358,1022.77581333897
"6149","E01008149",187295,698.371140445479
"6150","E01008150",231940,1197.52342193804
"6151","E01008151",334339,16175.7559633945
"6152","E01008152",321771,7605.89261025684
"6153","E01008153",330621,13390.4520952032
"6154","E01008154",330051,12183.7604903525
"6155","E01008155",334514,16612.7095771203
"6156","E01008156",326449,10202.9701831876
"6157","E01008157",334150,16592.1461556222
"6158","E01008158",316636,4442.27195393298
"6159","E01008159",330727,12440.9456839793
"6160","E01008160",327527,10470.5108939762
"6161","E01008161",332698,12867.7843909536
"6162","E01008162",490743,16272.2797642768
"6163","E01008163",479552,16660.911381308
"6164","E01008164",491498,12029.2190760643
"6165","E01008165",489464,11941.8511642673
"6166","E01008166",469765,22489.8018366936
"6167","E01008167",462803,19325.9745432078
"6168","E01008168",462684,22962.9167714562
"6169","E01008169",462725,17216.2283132809
"6170","E01008170",460421,15983.6745317714
"6171","E01008171",463291,15487.3938782926
"6172","E01008172",469039,3966.19746881164
"6173","E01008173",463673,3737.18579738289
"6174","E01008174",502689,4648.27039246815
"6175","E01008175",496347,4023.36662701892
"6176","E01008176",487647,4603.66374020286
"6177","E01008177",346111,3753.45977791339
"6178","E01008178",346970,3573.8353505995
"6179","E01008179",335411,2453.03890319133
"6180","E01008180",340411,2747.18018859968
"6181","E01008181",365021,5239.51938817761
"6182","E01008182",357280,3663.14701643615
