"zone","type","year2004","year2006","year2007","year2009","year2010","year2012","year2015","year2016"
"E01031009","lsoa01",13.93782,11.91393,10.12411,10.52552,10.94892,10.58737,9.098969,10.51188
"E01031010","lsoa01",13.93782,11.91393,10.12411,10.52552,10.94892,10.58737,9.098969,10.51188
"E01031011","lsoa01",13.83224,11.84417,10.28185,11.0272,11.45138,11.11036,9.445885,10.54599
"E01031012","lsoa01",13.78281,11.82994,10.35101,10.92933,11.2162,11.54614,9.223505,10.42792
"E01031013","lsoa01",13.98875,11.96439,11.06718,11.89247,12.54477,11.34358,9.605868,10.744
"E01031014","lsoa01",13.1776633333333,11.6530166666667,10.003416,10.54118,10.8737666666667,10.82756,9.463435,10.5192466666667
"E01031015","lsoa01",13.4495714285714,11.7634785714286,10.0575428571429,10.4799571428571,10.7110371428571,10.3011622857143,8.98992714285714,10.1873181428571
"E01031016","lsoa01",13.311165,11.6425925,10.08155775,10.667155,10.95264,10.64373,9.18198925,10.3541725
"E01031017","lsoa01",13.0574618181818,11.4226581818182,9.85590509090909,10.3990736363636,10.6721763636364,10.6022290909091,9.24684981818182,10.3133
"E01031018","lsoa01",12.9749838461538,11.4640407692308,9.85527246153846,10.2538461538462,10.4794176923077,10.2433456153846,9.01456469230769,10.1590298461538
"E01031019","lsoa01",16.92977,14.17624,11.9244925,14.0739775,14.2304525,13.5483875,10.87697,11.7008475
"E01031020","lsoa01",15.3933,13.152955,11.58575,13.27713,13.31724,12.9872,10.459595,11.372835
"E01031021","lsoa01",15.30959,13.233145,11.155255,12.53589,12.38331,12.04749,10.03784,11.187025
"E01031022","lsoa01",16.4565233333333,13.771155,11.7902333333333,13.656255,13.6934366666667,13.142465,10.733259,11.4113316666667
"E01031023","lsoa01",16.1086773684211,12.6684426315789,10.8840145789474,12.2425389473684,12.1425984210526,12.0070852631579,10.110954,10.98221
"E01031024","lsoa01",14.0461424137931,12.1102496551724,10.4939966551724,11.54335,11.5227851724138,11.3235906896552,9.6194435862069,10.6060189655172
"E01031025","lsoa01",13.7987171428571,11.9385157142857,10.2766641428571,11.1144557142857,11.3535528571429,11.2738257142857,9.634805,10.6892428571429
"E01031026","lsoa01",14.05177,12.15302,10.43833,11.64998,11.90439,11.89579,10.08325,11.03925
"E01031027","lsoa01",13.7650359090909,12.1035563636364,10.3967017727273,11.1079972727273,11.4747118181818,11.0899604545455,9.57093277272727,10.4543236363636
"E01031028","lsoa01",14.2507733333333,12.2549454901961,10.555001372549,11.4821715686275,11.6768174509804,11.2849733333333,9.55184639215686,10.4981150980392
"E01031029","lsoa01",13.35736,11.73646,9.924978,10.20817,10.50954,10.13572,8.797589,10.11794
"E01031030","lsoa01",13.0943711111111,11.72736,10.0418706666667,10.4516566666667,10.75089,10.6026255555556,9.242301,10.4858833333333
"E01031031","lsoa01",13.7859968421053,11.9820505263158,10.3273250526316,11.1203394736842,11.1403657894737,11.0256005263158,9.41738763157895,10.5907068421053
"E01031032","lsoa01",13.2902066666667,11.5698433333333,10.0050823333333,10.6061466666667,10.6524066666667,10.54397,9.07617233333333,10.33921
"E01031033","lsoa01",14.41462,12.37764,10.57104,11.42193,11.38262,11.26359,9.598823,10.79622
"E01031034","lsoa01",14.46959,12.4053033333333,10.7125833333333,11.93866,11.9924066666667,11.89984,10.095171,10.9203466666667
"E01031035","lsoa01",13.0525892857143,11.4862164285714,9.89599878571429,10.662935,10.8201957142857,10.9056342857143,9.72311521428571,10.5534028571429
"E01031036","lsoa01",12.8259905555556,11.32402,9.72663766666667,10.4425907222222,10.68773,10.5884844444444,9.5052285,10.3962311111111
"E01031037","lsoa01",13.4173875,11.6873425,10.11748325,10.6681875,10.86679,10.8115475,9.34852525,10.620025
"E01031038","lsoa01",13.71003,11.93516,10.3089,11.43527,11.53783,11.49571,9.979561,10.83335
"E01031039","lsoa01",14.35496,12.33825,10.42845,11.2815,11.46249,11.27837,9.704348,11.00045
"E01031040","lsoa01",14.1177633333333,12.20439,10.59922,11.9252533333333,12.09926,12.08664,10.3492293333333,11.2285166666667
"E01031041","lsoa01",17.08583,14.30927,12.35683,14.35801,14.45872,13.93863,11.30534,12.01907
"E01031042","lsoa01",16.30338,13.68974,12.4281,14.34964,14.4456,13.84464,11.12653,11.65002
"E01031043","lsoa01",14.94855,12.98307,10.9524,11.87218,12.15829,11.71675,9.902203,11.17954
"E01031044","lsoa01",13.97922,12.47766,10.5183,10.93695,11.20739,11.12004,9.478293,10.9462
"E01031045","lsoa01",14.51313,12.73314,10.66338,11.15033,11.53365,11.14667,9.56854,11.27452
"E01031046","lsoa01",14.51313,12.73314,10.66338,11.15033,11.53365,11.14667,9.56854,11.27452
"E01031047","lsoa01",14.51313,12.73314,10.66338,11.15033,11.53365,11.14667,9.56854,11.27452
"E01031048","lsoa01",13.69535,12.18483,10.22499,10.69715,11.10021,10.73885,9.324802,10.75234
"E01031049","lsoa01",14.26786,12.60115,10.70063,11.29534,11.75509,11.08986,9.464828,10.92171
"E01031050","lsoa01",13.364943,11.95625,10.0308089,10.442305,10.764191,10.465305,9.1083615,10.341816
"E01031051","lsoa01",13.93741,12.3133,10.42772,10.7632,11.14517,10.65912,9.22682,11.05318
"E01031052","lsoa01",14.68473,12.87118,11.66776,12.62414,12.63839,11.65598,9.828261,10.99291
"E01031053","lsoa01",14.72997,12.85453,11.24289,12.16446,12.53621,11.96502,10.15258,11.20055
"E01031054","lsoa01",14.51091,12.72312,10.86163,11.43583,11.80653,11.23103,9.631477,11.04994
"E01031055","lsoa01",13.99858,12.4474,10.41754,10.99784,11.21696,11.0755,9.559,10.76579
"E01031056","lsoa01",13.6307,12.20838,10.47656,10.90365,11.15656,10.86741,9.324727,10.66989
"E01031057","lsoa01",13.69324,12.21027,10.3686,10.65807,10.96396,10.64289,9.100152,10.6988
"E01031058","lsoa01",13.93741,12.3133,10.42772,10.7632,11.14517,10.65912,9.22682,11.05318
"E01031059","lsoa01",14.51313,12.73314,10.66338,11.15033,11.53365,11.14667,9.56854,11.27452
"E01031060","lsoa01",13.93741,12.3133,10.42772,10.7632,11.14517,10.65912,9.22682,11.05318
"E01031061","lsoa01",13.93741,12.3133,10.42772,10.7632,11.14517,10.65912,9.22682,11.05318
"E01031062","lsoa01",15.87879,13.81545,11.27185,12.20779,12.01106,11.73722,9.989239,11.4257
"E01031063","lsoa01",15.87879,13.81545,11.27185,12.20779,12.01106,11.73722,9.989239,11.4257
"E01031064","lsoa01",14.27683,12.79512,10.76848,11.42558,11.55858,11.28947,9.679395,11.2247
"E01031065","lsoa01",14.07679,12.65009,10.75245,11.27435,11.26286,11.14544,9.519358,11.07817
"E01031066","lsoa01",14.07679,12.65009,10.75245,11.27435,11.26286,11.14544,9.519358,11.07817
"E01031067","lsoa01",14.08299,12.5036,10.51545,10.97523,11.16733,10.87312,9.363071,10.62895
"E01031068","lsoa01",14.0025633333333,12.45601,10.4110533333333,10.9196333333333,11.06752,10.8897866666667,9.40282866666667,10.5583466666667
"E01031069","lsoa01",13.441785,12.096325,10.22233,10.763095,10.912965,11.067495,9.547293,10.59475
"E01031070","lsoa01",13.9990357142857,12.5929585714286,10.6297185714286,11.2110214285714,11.2249057142857,11.2200614285714,9.64787914285714,10.7522271428571
"E01031071","lsoa01",13.55752,12.1046,10.25487,10.51501,10.8384,10.45675,9.079906,10.74939
"E01031072","lsoa01",13.55752,12.1046,10.25487,10.51501,10.8384,10.45675,9.079906,10.74939
"E01031073","lsoa01",13.54815,12.04004,10.20584,10.42374,10.49162,10.55467,9.085052,10.39967
"E01031074","lsoa01",13.19237,11.82585,10.15665,10.61132,10.9402,10.65717,9.209373,10.71902
"E01031075","lsoa01",13.69324,12.21027,10.3686,10.65807,10.96396,10.64289,9.100152,10.6988
"E01031076","lsoa01",16.323295,14.29322,11.22691,12.2919,12.64907,11.960315,10.3450105,11.17301
"E01031077","lsoa01",14.70476,12.85593,11.27429,12.589,13.18255,12.57309,10.76545,11.11302
"E01031078","lsoa01",15.1668766666667,13.37014,11.4535066666667,12.6018266666667,13.3425666666667,12.28922,10.6049893333333,11.06204
"E01031079","lsoa01",16.89222,14.514,11.93433,13.29622,13.61606,13.15861,11.12838,11.64985
"E01031080","lsoa01",18.28429,15.95604,14.77352,16.72751,15.70936,14.55721,10.81865,13.55098
"E01031081","lsoa01",13.60593,12.11166,10.28427,10.52804,10.89787,10.46462,9.074833,10.8342
"E01031082","lsoa01",13.34903,11.91214,10.06117,10.3294,10.64808,10.35839,9.054323,10.58109
"E01031083","lsoa01",13.081995,11.723205,9.92159125,10.26844,10.5798525,10.520885,9.47262575,10.4016125
"E01031084","lsoa01",13.34903,11.91214,10.06117,10.3294,10.64808,10.35839,9.054323,10.58109
"E01031085","lsoa01",13.34903,11.91214,10.06117,10.3294,10.64808,10.35839,9.054323,10.58109
"E01031086","lsoa01",14.66057,12.81706,10.26066,10.86318,11.06158,10.7715,9.344353,10.38206
"E01031087","lsoa01",15.96755,13.63748,10.97078,11.91403,12.07169,11.68015,10.05081,11.2262
"E01031088","lsoa01",15.03999,13.21171,10.55222,11.26794,11.41118,11.17107,9.719589,10.90006
"E01031089","lsoa01",16.89222,14.514,11.93433,13.29622,13.61606,13.15861,11.12838,11.64985
"E01031090","lsoa01",13.134105,11.900915,10.1609605,10.404505,10.742655,10.425945,9.088744,10.481665
"E01031091","lsoa01",13.60593,12.11166,10.28427,10.52804,10.89787,10.46462,9.074833,10.8342
"E01031092","lsoa01",13.60593,12.11166,10.28427,10.52804,10.89787,10.46462,9.074833,10.8342
"E01031093","lsoa01",13.25,12.06633,10.33299,10.5452,10.87338,10.42575,9.022985,10.61654
"E01031094","lsoa01",13.60593,12.11166,10.28427,10.52804,10.89787,10.46462,9.074833,10.8342
"E01031095","lsoa01",14.07679,12.65009,10.75245,11.27435,11.26286,11.14544,9.519358,11.07817
"E01031096","lsoa01",15.16629,13.29243,11.13297,11.87798,11.603,11.59044,9.833943,11.22666
"E01031097","lsoa01",15.16629,13.29243,11.13297,11.87798,11.603,11.59044,9.833943,11.22666
"E01031098","lsoa01",18.28429,15.95604,14.77352,16.72751,15.70936,14.55721,10.81865,13.55098
"E01031099","lsoa01",17.16796,14.93663,12.97501,14.39875,14.67646,14.05297,11.5244,11.87682
"E01031100","lsoa01",14.68473,12.87118,11.66776,12.62414,12.63839,11.65598,9.828261,10.99291
"E01031101","lsoa01",14.19971,12.5832,10.57291,11.1668,11.30472,11.08353,9.571655,10.7844
"E01031102","lsoa01",14.28757,12.64683,10.64794,11.14932,11.23287,10.83411,9.253438,10.78588
"E01031103","lsoa01",14.092825,12.535205,10.57611,11.19706,11.35648,11.195025,9.668136,10.78729
"E01031104","lsoa01",14.28757,12.64683,10.64794,11.14932,11.23287,10.83411,9.253438,10.78588
"E01031105","lsoa01",14.27683,12.79512,10.76848,11.42558,11.55858,11.28947,9.679395,11.2247
"E01031106","lsoa01",15.96755,13.63748,10.97078,11.91403,12.07169,11.68015,10.05081,11.2262
"E01031107","lsoa01",14.27683,12.79512,10.76848,11.42558,11.55858,11.28947,9.679395,11.2247
"E01031108","lsoa01",13.8008366666667,12.3310266666667,10.3249366666667,10.96935,11.1932533333333,10.96532,9.481043,10.5744266666667
"E01031109","lsoa01",14.27683,12.79512,10.76848,11.42558,11.55858,11.28947,9.679395,11.2247
"E01031110","lsoa01",13.37965,12.097635,10.203345,10.58667,10.80489,10.616565,9.2660055,10.491275
"E01031111","lsoa01",13.72216,12.39485,10.37324,10.89089,11.13904,11.00062,9.524295,10.61778
"E01031112","lsoa01",13.51817,12.15854,10.25119,10.57862,10.80732,10.5049,9.054238,10.57196
"E01031113","lsoa01",13.31415,11.996255,10.04064,10.31901,10.54488,10.478895,9.171314,10.379675
"E01031114","lsoa01",14.37874,12.65453,10.6903,11.28165,11.57237,11.1312,9.483926,10.89394
"E01031115","lsoa01",14.72997,12.85453,11.24289,12.16446,12.53621,11.96502,10.15258,11.20055
"E01031116","lsoa01",14.72997,12.85453,11.24289,12.16446,12.53621,11.96502,10.15258,11.20055
"E01031117","lsoa01",13.99858,12.4474,10.41754,10.99784,11.21696,11.0755,9.559,10.76579
"E01031118","lsoa01",14.07889,12.50738,10.45452,11.103045,11.335495,11.39382,9.7603885,10.82564
"E01031119","lsoa01",14.94855,12.98307,10.9524,11.87218,12.15829,11.71675,9.902203,11.17954
"E01031120","lsoa01",14.68473,12.87118,11.66776,12.62414,12.63839,11.65598,9.828261,10.99291
"E01031121","lsoa01",13.978,12.38779,10.47957,11.00098,11.25447,10.94166,9.462358,10.86992
"E01031122","lsoa01",13.978,12.38779,10.47957,11.00098,11.25447,10.94166,9.462358,10.86992
"E01031123","lsoa01",13.47729,12.03275,10.21367,10.6461966666667,10.8519533333333,10.8140133333333,9.35096966666667,10.48084
"E01031124","lsoa01",13.6307,12.20838,10.47656,10.90365,11.15656,10.86741,9.324727,10.66989
"E01031125","lsoa01",13.99026,12.07782,10.8677,10.68604,11.21047,10.55722,8.96796,10.29126
"E01031126","lsoa01",13.401345,11.68984,10.42102,10.478285,10.927905,10.71016,9.2684195,10.236285
"E01031127","lsoa01",13.99026,12.07782,10.8677,10.68604,11.21047,10.55722,8.96796,10.29126
"E01031128","lsoa01",13.6439864864865,11.9881316216216,10.5905848648649,11.1141159459459,11.3776772972973,11.0879589459459,9.51584540540541,10.1997317297297
"E01031129","lsoa01",13.46798,11.79305,10.70207,10.77134,10.875915,10.479595,8.8859085,10.045659
"E01031130","lsoa01",14.82146,12.47132,11.46382,11.575,11.6338,10.88125,9.151037,10.60201
"E01031131","lsoa01",14.82146,12.47132,11.46382,11.575,11.6338,10.88125,9.151037,10.60201
"E01031132","lsoa01",14.82146,12.47132,11.46382,11.575,11.6338,10.88125,9.151037,10.60201
"E01031133","lsoa01",14.312855,12.23357,11.048725,11.096675,11.210765,10.63755,8.986545,10.31701
"E01031134","lsoa01",13.64195,11.83375,10.5566,10.44864,10.89429,10.30247,8.751463,10.04997
"E01031135","lsoa01",13.3565,11.61526,10.32802,10.40218,10.83911,10.24406,8.750959,9.94304
"E01031136","lsoa01",13.64195,11.83375,10.5566,10.44864,10.89429,10.30247,8.751463,10.04997
"E01031137","lsoa01",14.11377,12.22799,11.27959,11.69192,11.57611,11.25897,9.561255,10.67112
"E01031138","lsoa01",13.78764,11.96248,10.89053,10.95625,11.0057,10.57538,8.90148,10.1268
"E01031139","lsoa01",14.11377,12.22799,11.27959,11.69192,11.57611,11.25897,9.561255,10.67112
"E01031140","lsoa01",14.11377,12.22799,11.27959,11.69192,11.57611,11.25897,9.561255,10.67112
"E01031141","lsoa01",15.00893,12.588145,11.86124,12.219475,12.122825,11.768655,9.7123235,10.586535
"E01031142","lsoa01",14.13409,12.305195,11.316685,11.70866,11.715075,11.29158,9.52959,10.482835
"E01031143","lsoa01",13.294008,11.656614,10.325344,10.339716,10.747272,10.335162,8.817924,9.8968062
"E01031144","lsoa01",14.42554,12.3016,11.03966,11.17008,11.52365,10.75978,8.99652,10.1871
"E01031145","lsoa01",14.42554,12.3016,11.03966,11.17008,11.52365,10.75978,8.99652,10.1871
"E01031146","lsoa01",13.60326,11.90342,10.50168,10.41374,10.80588,10.22508,8.674381,9.916306
"E01031147","lsoa01",12.8814352631579,11.3301336842105,10.1191796842105,10.2670985789474,10.6377194736842,10.3067297894737,8.91848547368421,9.79389457894737
"E01031148","lsoa01",13.0199666666667,11.3922566666667,10.2051833333333,10.3308933333333,10.74665,10.1902433333333,8.779614,9.78740033333333
"E01031149","lsoa01",12.7999584615385,11.2294157692308,9.98147907692308,10.2563719230769,10.5931584615385,10.3954326923077,9.0448245,9.84400376923077
"E01031150","lsoa01",13.1197585714286,11.4951971428571,10.1470644285714,10.5387542857143,10.9002985714286,10.6330678571429,9.20796528571429,9.99532514285714
"E01031151","lsoa01",13.899395,12.149365,10.68626,11.13274,11.53629,10.89153,9.49661,10.34888
"E01031152","lsoa01",14.69737,12.79686,11.78796,13.24413,14.03378,12.7213,10.57173,11.07102
"E01031153","lsoa01",13.2375384615385,11.5886069230769,10.20784,10.5549515384615,10.9022607692308,10.5998923076923,9.196862,10.0144208461538
"E01031154","lsoa01",13.69018,11.96178,10.3844809090909,10.8121981818182,11.19064,10.7099427272727,9.22817263636364,10.1564146363636
"E01031155","lsoa01",14.05861,12.11983,10.85287,10.83708,11.22978,10.54066,8.855972,10.26123
"E01031156","lsoa01",14.05861,12.11983,10.85287,10.83708,11.22978,10.54066,8.855972,10.26123
"E01031157","lsoa01",14.05861,12.11983,10.85287,10.83708,11.22978,10.54066,8.855972,10.26123
"E01031158","lsoa01",13.54373,11.88953,10.59719,10.51277,10.88971,10.23981,8.649659,9.989564
"E01031159","lsoa01",14.3534485294118,12.5241852941176,10.8489923529412,11.7875176470588,11.9675894117647,11.6648473529412,9.99218123529412,10.7064511764706
"E01031160","lsoa01",13.2923028205128,11.7840179487179,10.2949571794872,10.8352561538462,11.1202174358974,10.9675084615385,9.57129930769231,10.2993138717949
"E01031161","lsoa01",13.16146,11.6422,10.37539,10.3284,10.65231,10.19734,8.672373,9.850282
"E01031162","lsoa01",12.952295,11.49837,10.25834,10.231815,10.60795,10.10842,8.6142885,9.746591
"E01031163","lsoa01",13.06681,11.57613,10.34164,10.25499,10.64809,10.02066,8.511541,9.755148
"E01031164","lsoa01",13.125885,11.58992,10.3517875,10.480275,10.8640075,10.6262025,9.25880775,10.1076225
"E01031165","lsoa01",13.0029623076923,11.5205861538462,10.2149846153846,10.4876684615385,10.8475946153846,10.6517753846154,9.24089207692308,10.1594625384615
"E01031166","lsoa01",12.3912378571429,11.0233925,9.90020121428571,9.97514521428571,10.3111414285714,10.0579462142857,8.71410860714286,9.49556371428571
"E01031167","lsoa01",14.58816,12.32142,11.00277,10.97782,11.35121,10.72106,9.035506,10.35021
"E01031168","lsoa01",13.840935,12.064445,12.14975,10.92127,11.32071,10.88918,9.207652,10.1759475
"E01031169","lsoa01",14.77943,12.55406,11.49363,11.32502,11.58817,11.05361,9.361414,10.72232
"E01031170","lsoa01",14.77943,12.55406,11.49363,11.32502,11.58817,11.05361,9.361414,10.72232
"E01031171","lsoa01",14.43968,12.45085,11.18354,10.86118,11.15507,11.3502,9.479708,10.35869
"E01031172","lsoa01",13.44417,11.937965,10.82732,10.94739,11.330745,10.83704,9.166502,10.07775
"E01031173","lsoa01",17.40244,12.64124,13.88084,14.43134,12.66071,11.8318,9.732174,10.84133
"E01031174","lsoa01",17.40244,12.64124,13.88084,14.43134,12.66071,11.8318,9.732174,10.84133
"E01031175","lsoa01",13.83334,11.93515,10.70906,10.64895,11.08918,10.39029,8.790335,10.1254
"E01031176","lsoa01",14.58816,12.32142,11.00277,10.97782,11.35121,10.72106,9.035506,10.35021
"E01031177","lsoa01",14.58816,12.32142,11.00277,10.97782,11.35121,10.72106,9.035506,10.35021
"E01031178","lsoa01",13.83334,11.93515,10.70906,10.64895,11.08918,10.39029,8.790335,10.1254
"E01031179","lsoa01",13.14534,11.594825,10.276965,10.30147,10.70826,10.30636,8.7939385,9.8222005
"E01031180","lsoa01",13.54373,11.88953,10.59719,10.51277,10.88971,10.23981,8.649659,9.989564
"E01031181","lsoa01",13.4829125,11.77819625,10.3013325,10.6978225,11.13715625,10.518236375,8.989446375,9.944876875
"E01031182","lsoa01",13.6038219565217,12.0375241304348,10.367882173913,11.0555926086957,11.2736565217391,11.2130706521739,9.82634969565217,10.620482826087
"E01031183","lsoa01",12.0158614285714,10.5691928571429,9.32616414285714,9.64476485714286,9.90856028571429,9.88053171428571,8.55292107142857,8.96332521428571
"E01031184","lsoa01",12.3974444444444,10.7129988888889,9.42620766666667,9.91602022222222,10.2055011111111,10.0994255555556,8.81245466666667,9.12314322222222
"E01031185","lsoa01",13.01164,11.04568,9.955688,10.75632,10.81496,10.1957,9.537545,9.334992
"E01031186","lsoa01",13.10487,11.07669,9.535042,10.14067,10.19179,9.865743,8.765124,9.124733
"E01031187","lsoa01",11.8627675,10.571598125,9.424026625,9.87751603125,10.1249773125,10.176083625,8.7469395,9.10420215625
"E01031188","lsoa01",11.9419757142857,10.6403508571429,9.49072945714286,9.97948317142857,10.2856764,10.6215462857143,9.11340445714286,9.16364634285714
"E01031189","lsoa01",11.9759484210526,10.5937131578947,9.39815268421053,9.78100794736842,10.066226,10.1713558947368,8.86901978947368,8.99774942105263
"E01031190","lsoa01",11.93345,10.59337,9.7542045,10.358579,10.75353,10.485085,9.3018065,9.395991
"E01031191","lsoa01",12.0892125,10.62082,9.4587075,9.915634,10.16937,10.30153,9.11155225,9.17330375
"E01031192","lsoa01",11.827343,10.512354,9.4500851,9.813464,10.1223702,10.1743072,8.9391534,9.0969163
"E01031193","lsoa01",11.7637996825397,10.4449552380952,9.57465595238095,9.81713592063492,10.1548788095238,10.1976376825397,8.57426955555556,8.9514723015873
"E01031194","lsoa01",12.4799497826087,10.9668015217391,9.91338478260869,10.2593225217391,10.6405439130435,10.6150155217391,9.0220587826087,9.45483810869565
"E01031195","lsoa01",12.1514236363636,10.7216695454545,9.52859204545454,9.86502272727273,10.2103792727273,10.0579456818182,8.53952390909091,9.10969840909091
"E01031196","lsoa01",11.9392644444444,10.5383544444444,9.57118488888889,9.90406194444444,10.2630691666667,10.3736855277778,8.78053155555556,9.18164052777778
"E01031197","lsoa01",12.2799407407407,10.8615248148148,9.8332497962963,10.0564688703704,10.3276353703704,10.3365838333333,8.8773412962963,9.474759
"E01031198","lsoa01",12.6579995454545,11.0707731818182,10.0264445909091,10.45668,10.7507063636364,10.7593513636364,9.148162,9.53444354545455
"E01031199","lsoa01",12.5868871052632,11.0549089473684,9.97236797368421,10.3310382368421,10.5982136842105,10.5586293157895,9.18731986842105,9.71579489473684
"E01031200","lsoa01",12.3113,10.90967,9.876566,10.10025,10.33026,10.18552,9.231975,9.641961
"E01031201","lsoa01",12.31953,10.925715,9.859679,9.999332,10.252705,10.023607,8.8022715,9.5329645
"E01031202","lsoa01",12.33981,10.6784,9.507965,9.956386,10.20738,9.987473,8.57121,9.141681
"E01031203","lsoa01",12.559385,10.8944,9.64995583333333,10.0312051666667,10.3214,9.87557266666667,8.42987616666667,9.14720966666667
"E01031204","lsoa01",12.0075471428571,10.6006519047619,9.45580971428571,9.86924561904762,10.1964852857143,10.1143826190476,8.566767,9.04507647619048
"E01031205","lsoa01",12.2793030769231,10.7913215384615,9.81266819230769,10.2134517692308,10.6478292307692,10.6560711538462,9.09868011538462,9.54087296153846
"E01031206","lsoa01",12.1090342857143,10.6729785714286,9.69481271428571,10.0284388571429,10.4445257142857,10.5419365714286,8.93286357142857,9.34931928571429
"E01031207","lsoa01",12.5237722222222,10.9229633333333,9.94046277777778,10.382915,11.00637,10.4835733333333,9.28474222222222,9.75951122222222
"E01031208","lsoa01",12.174286875,10.685013125,9.4897045625,9.9654059375,10.17691275,10.064281375,8.7589755,9.080236875
"E01031209","lsoa01",11.7392932727273,10.389698,9.5616622,9.78088969090909,10.104226,10.0631888363636,8.36914530909091,8.80067774545454
"E01031210","lsoa01",12.4754464705882,10.9937435294118,9.87148423529412,10.1028926470588,10.4160405882353,10.2962857647059,8.950336,9.65646252941177
"E01031211","lsoa01",12.8999333333333,11.1357233333333,9.97920316666667,10.1853816666667,10.4977466666667,10.2637363333333,9.11206966666667,9.72547983333333
"E01031212","lsoa01",11.6958589189189,10.4580137837838,9.49934332432432,9.81151945945946,10.1407805135135,10.2402253513514,8.65617897297297,8.98706705405405
"E01031213","lsoa01",12.5172721875,10.84906125,9.64123609375,10.3565075,10.4579953125,10.101657875,8.7072884375,9.15915084375
"E01031214","lsoa01",12.1536875,10.5401675,9.6276495,9.95323025,10.31463,10.370085,8.75058125,9.02431075
"E01031215","lsoa01",12.09605,10.54457,9.679457,9.953349,10.25525,10.27162,8.607091,9.021993
"E01031216","lsoa01",12.22409,10.61827,9.840233,10.25139,10.68031,10.61161,9.079879,9.233275
"E01031217","lsoa01",12.269605,10.77030625,9.61463825,9.977458125,10.2825325,10.1949245,8.810182875,9.27186375
"E01031218","lsoa01",12.3381904878049,10.7947582926829,9.6572153902439,9.99040385365854,10.300018,10.2288744878049,8.80459380487805,9.28994253658537
"E01031219","lsoa01",13.2001933333333,11.1817633333333,10.1606233333333,10.50626,10.8586233333333,10.6098233333333,9.294301,9.81924466666667
"E01031220","lsoa01",13.26831,11.23737,10.12821,10.32281,10.67191,10.20192,9.14471,9.733803
"E01031221","lsoa01",13.223155,11.21529,10.043404,10.178605,10.52895,10.0963245,8.892817,9.597915
"E01031222","lsoa01",12.82810875,11.082895,10.0418115,10.30167575,10.6841875,10.37532375,9.05376075,9.66084225
"E01031223","lsoa01",12.8204185714286,11.0438171428571,9.97166271428571,10.1847714285714,10.4737728571429,10.2919214285714,9.15147342857143,9.655801
"E01031224","lsoa01",12.2792538461538,10.8892219230769,9.84180484615385,9.84317434615385,10.1519553076923,9.8487315,8.53788973076923,9.32425630769231
"E01031225","lsoa01",13.34227,11.28462,10.13454,10.62371,11.08126,10.69948,9.623822,9.439119
"E01031226","lsoa01",12.4023175,10.7655133333333,9.721892,10.24875,10.5511433333333,10.7413225,9.07893475,9.30359575
"E01031227","lsoa01",12.5887633333333,10.8961466666667,9.813116,10.094707,10.3755233333333,10.3953466666667,9.073547,9.30940066666667
"E01031228","lsoa01",12.6662433333333,10.9860966666667,9.860601,10.1243223333333,10.3241333333333,10.144595,8.82199666666667,9.17792166666667
"E01031229","lsoa01",13.37169,11.32447,10.34275,10.85803,11.25233,10.83902,10.20716,9.653922
"E01031230","lsoa01",13.075,11.27012,9.976334,10.87978,11.15218,11.3484,10.02098,9.675878
"E01031231","lsoa01",13.36186,11.42599,10.72261,11.69874,12.15124,10.98108,10.20014,9.618536
"E01031232","lsoa01",13.23439,11.31979,10.12155,10.55014,11.12901,10.6084,9.874243,9.545156
"E01031233","lsoa01",12.56891,11.009165,9.6541905,9.9821805,10.41974,10.39821,9.125402,9.1599555
"E01031234","lsoa01",13.23439,11.31979,10.12155,10.55014,11.12901,10.6084,9.874243,9.545156
"E01031235","lsoa01",12.837355,11.12568,9.9571145,10.271896,10.760955,10.55679,9.508925,9.3972005
"E01031236","lsoa01",13.08909,11.31921,10.17912,10.74337,11.20439,10.68801,9.633289,9.556883
"E01031237","lsoa01",13.08909,11.31921,10.17912,10.74337,11.20439,10.68801,9.633289,9.556883
"E01031238","lsoa01",13.36186,11.42599,10.72261,11.69874,12.15124,10.98108,10.20014,9.618536
"E01031239","lsoa01",12.9157675,11.0958975,9.857800625,10.66867125,10.82009375,10.0593935,8.736282375,9.16225375
"E01031240","lsoa01",13.0265,11.13582,9.837946,10.54247,10.88958,10.06908,9.046359,9.335401
"E01031241","lsoa01",13.0265,11.13582,9.837946,10.54247,10.88958,10.06908,9.046359,9.335401
"E01031242","lsoa01",12.53246,10.76952,9.619366,10.22846,10.52117,10.05738,8.946774,9.211246
"E01031243","lsoa01",14.313168,12.008523,10.444062,11.694049,11.881797,11.492806,9.5144699,9.928833
"E01031244","lsoa01",13.3220561764706,11.3733091176471,10.0136373823529,10.8563471764706,11.0118911764706,10.6599082058824,8.9140115,9.46880879411765
"E01031245","lsoa01",11.811247,10.4427185,9.522386,9.7575192,10.0880649,10.1212778,8.5772498,8.9215586
"E01031246","lsoa01",11.82559,10.44706,9.51372977272727,9.79616390909091,10.1126817727273,10.2342132727273,8.68922754545455,9.02853213636364
"E01031247","lsoa01",11.8506509090909,10.5229243636364,9.59819689090909,9.86380730909091,10.2251523818182,10.2904736363636,8.64321692727273,9.14711885454545
"E01031248","lsoa01",11.703175,10.4644295833333,9.40962283333333,9.759591625,10.1048085833333,10.300252125,8.80903566666667,9.00889008333333
"E01031249","lsoa01",12.61703,10.859525,9.993309,10.253745,10.74895,10.122475,8.884066,9.443319
