"","Data.Zone","Local.Authority.Code","Local.Authority.Name","Total.Population..2001.Census.","Working.Age.Population..men.16.64..women.16.59..2001.Census.","SIMD.Score","SIMD.Rank","Current.Income.domain.score","Number.of.Current.Income.Deprived","Current.Income.domain.rank","Employment.domain.score","Number.of.Employment.Deprived","Employment.domain.rank","Health.domain.score","Health.domain.rank","Education..Skills.and.Training.domain.score","Education..Skills.and.Training.domain.rank","Housing.domain.score","Housing.domain.rank","Geographic.Access.and.Telecommunications.domain.score","Geographic.Access.and.Telecommunications.domain.rank","zone","X.x","accessA","accessB","type.x","X.y","type.y","area","zone_type","ttwa11cd","ttwa11nm","main_dist","main_bua","nearest_dist","nearest_bua","type","year2004","year2006","year2007","year2009","year2010","year2012","year2015","year2016","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work"
"5609","S01005609",370,"South Ayrshire",777,480,17,3243,10.3,80,3585.5,12.9,62,2915,0.16,2711,0.12,2897,16.34,3125,0.07,2820,"S01005609",5609,55173,3882.60816411604,"",74740,"dz01",876641.774030411,"dz01","S22000051","Ayr",2350.66868104425,"Ayr",2350.66868104425,"Ayr","dz01",8.643808,7.245419,5.504403,6.652628,7.939188,6.607021,5.298461,5.422765,2004,"Scotland","South Ayrshire","Ayr",777,80,697,2350.66868104425,2350.66868104425,NA,3125,2820,3253.5,3882.60816411604
"5610","S01005610",370,"South Ayrshire",581,336,12.03,4215,9.3,54,3823,11.9,40,3170,-0.13,3545,-0.48,4501,8.35,5275,-0.58,5073,"S01005610",5610,52346,4267.67906300804,"",74741,"dz01",118052.834611659,"dz01","S22000051","Ayr",1651.06707616634,"Ayr",1651.06707616634,"Ayr","dz01",8.019227,6.894256,5.164512,6.711904,7.951492,6.760141,5.536228,5.587077,2004,"Scotland","South Ayrshire","Ayr",581,54,527,1651.06707616634,1651.06707616634,NA,5275,5073,4151,4267.67906300804
"5611","S01005611",370,"South Ayrshire",725,425,55.33,359,45.8,332,174,30.4,129,441,0.81,998,1.35,389,26.76,1389,-0.34,4325,"S01005611",5611,51609,2397.5366951702,"",74742,"dz01",2623126.1739711,"dz01","S22000051","Ayr",2841.10230624928,"Ayr",2841.10230624928,"Ayr","dz01",8.2280435,7.015743,5.2764575,6.8012905,8.123014,7.007739,5.475048,5.480065,2004,"Scotland","South Ayrshire","Ayr",725,332,393,2841.10230624928,2841.10230624928,NA,1389,4325,3869,2397.5366951702
"5612","S01005612",370,"South Ayrshire",766,559,8.93,4928,4.2,32,5278,5.4,30,5384,-0.99,5849,0.18,2747,3.52,6171,0.55,1327,"S01005612",5612,65917,3078.50298347153,"",74743,"dz01",649164.516000118,"dz01","S22000051","Ayr",3157.26360696587,"Ayr",3157.26360696587,"Ayr","dz01",8.321807,7.101173,5.41951,6.876068,8.203729,7.063701,5.606556,5.535572,2004,"Scotland","South Ayrshire","Ayr",766,32,734,3157.26360696587,3157.26360696587,NA,6171,1327,3746,3078.50298347153
"5613","S01005613",370,"South Ayrshire",800,450,20.69,2651,16.3,130,2330.5,14.9,67,2459,0.39,2003,0.21,2661,14.13,3718,-0.6,5118,"S01005613",5613,54797,4074.26007415918,"",74744,"dz01",174745.261324731,"dz01","S22000051","Ayr",2059.59900658105,"Ayr",2059.59900658105,"Ayr","dz01",8.019227,6.894256,5.164512,6.711904,7.951492,6.760141,5.536228,5.587077,2004,"Scotland","South Ayrshire","Ayr",800,130,670,2059.59900658105,2059.59900658105,NA,3718,5118,4151,4074.26007415918
"5614","S01005614",370,"South Ayrshire",793,504,28.03,1749,15.8,125,2419,16.3,82,2176,0.48,1780,0.74,1389,14.88,3508,1.18,550,"S01005614",5614,69554,305.286310992246,"",74745,"dz01",4661364.10007681,"dz01","S22000051","Ayr",7380.9840280344,"Ayr",7380.9840280344,"Ayr","dz01",7.4640542,6.3902526,4.7868344,5.9684194,7.251345,6.6559276,5.5009226,5.3865526,2004,"Scotland","South Ayrshire","Ayr",793,125,668,7380.9840280344,7380.9840280344,NA,3508,550,4788,305.286310992246
"5615","S01005615",370,"South Ayrshire",963,572,22.14,2453,17.3,167,2139,16.8,96,2069,0.27,2384,0.37,2272,13.4,3948,-0.7,5364,"S01005615",5615,55434,3777.43437557342,"",74746,"dz01",370182.478154045,"dz01","S22000051","Ayr",2049.43745904328,"Ayr",2049.43745904328,"Ayr","dz01",7.843326,6.825331,4.873515,6.261408,7.487113,6.513751,5.095375,5.408669,2004,"Scotland","South Ayrshire","Ayr",963,167,796,2049.43745904328,2049.43745904328,NA,3948,5364,4338.5,3777.43437557342
"5616","S01005616",370,"South Ayrshire",658,387,16.08,3421,14.6,96,2638,10.9,42,3467,-0.12,3517,0.13,2880,8.36,5273,-0.09,3425,"S01005616",5616,57949,3805.33340256967,"",74747,"dz01",136216.046107314,"dz01","S22000051","Ayr",2551.66510801753,"Ayr",2551.66510801753,"Ayr","dz01",8.506588,7.23518,5.131412,6.802745,7.889074,6.788945,5.446115,5.77311,2004,"Scotland","South Ayrshire","Ayr",658,96,562,2551.66510801753,2551.66510801753,NA,5273,3425,3501.5,3805.33340256967
"5617","S01005617",370,"South Ayrshire",875,607,24.68,2119,16,140,2379.5,12.9,78,2928,0.3,2293,0.78,1302,22.28,1898,0.55,1316,"S01005617",5617,70242,404.710484715143,"",74748,"dz01",5333025.32785001,"dz01","S22000051","Ayr",6783.81485288056,"Ayr",6783.81485288056,"Ayr","dz01",7.6689046,6.5479702,4.7849098,6.1268742,7.3938164,6.6150658,5.230661,5.3119624,2004,"Scotland","South Ayrshire","Ayr",875,140,735,6783.81485288056,6783.81485288056,NA,1898,1316,4530,404.710484715143
"5618","S01005618",370,"South Ayrshire",622,310,28.71,1687,24.9,155,1178,19,59,1672,0.66,1333,0.12,2883,15.76,3279,-0.52,4909,"S01005618",5618,64947,3628.93446471464,"",74749,"dz01",135228.848792712,"dz01","S22000051","Ayr",2705.72167357332,"Ayr",2705.72167357332,"Ayr","dz01",8.506588,7.23518,5.131412,6.802745,7.889074,6.788945,5.446115,5.77311,2004,"Scotland","South Ayrshire","Ayr",622,155,467,2705.72167357332,2705.72167357332,NA,3279,4909,3501.5,3628.93446471464
"5619","S01005619",370,"South Ayrshire",605,408,6.81,5438,2,12,6068,6.1,25,5088,-0.64,5058,-0.6,4825,4.13,6070,0.46,1534,"S01005619",5619,66712,3404.20531126111,"",74750,"dz01",119698.136683261,"dz01","S22000051","Ayr",3062.80314223041,"Ayr",3062.80314223041,"Ayr","dz01",8.506588,7.23518,5.131412,6.802745,7.889074,6.788945,5.446115,5.77311,2004,"Scotland","South Ayrshire","Ayr",605,12,593,3062.80314223041,3062.80314223041,NA,6070,1534,3501.5,3404.20531126111
"5620","S01005620",370,"South Ayrshire",530,294,13.96,3821,9.2,49,3833,10.9,32,3455,0.62,1424,-0.44,4418,6.09,5688,-0.94,5846,"S01005620",5620,63309,3213.58530631998,"",74751,"dz01",169623.276791449,"dz01","S22000051","Ayr",2650.67302030153,"Ayr",2650.67302030153,"Ayr","dz01",7.843326,6.825331,4.873515,6.261408,7.487113,6.513751,5.095375,5.408669,2004,"Scotland","South Ayrshire","Ayr",530,49,481,2650.67302030153,2650.67302030153,NA,5688,5846,4338.5,3213.58530631998
"5621","S01005621",370,"South Ayrshire",725,437,24.27,2166,21.2,154,1582,16.7,73,2082,0.35,2121,0.16,2790,18.9,2513,-0.68,5316,"S01005621",5621,65296,3543.37708357348,"",74752,"dz01",113590.792655698,"dz01","S22000051","Ayr",2758.74029786727,"Ayr",2758.74029786727,"Ayr","dz01",8.506588,7.23518,5.131412,6.802745,7.889074,6.788945,5.446115,5.77311,2004,"Scotland","South Ayrshire","Ayr",725,154,571,2758.74029786727,2758.74029786727,NA,2513,5316,3501.5,3543.37708357348
"5622","S01005622",370,"South Ayrshire",924,491,6.75,5449,3.4,31,5544,8.4,41,4218,-0.54,4754,-0.69,5031,4.76,5952,-0.28,4105,"S01005622",5622,71862,3449.06631885609,"",74753,"dz01",194060.869909225,"dz01","S22000051","Ayr",3121.06833421259,"Ayr",3121.06833421259,"Ayr","dz01",8.506588,7.23518,5.131412,6.802745,7.889074,6.788945,5.446115,5.77311,2004,"Scotland","South Ayrshire","Ayr",924,31,893,3121.06833421259,3121.06833421259,NA,5952,4105,3501.5,3449.06631885609
"5623","S01005623",370,"South Ayrshire",830,458,16.68,3314,10.8,90,3450,11.4,52,3313,0.36,2108,-0.26,3933,9.28,5065,0.4,1722,"S01005623",5623,75743,3169.98048653672,"",74754,"dz01",249374.849743683,"dz01","S22000051","Ayr",3719.92818446719,"Ayr",3719.92818446719,"Ayr","dz01",8.506588,7.23518,5.131412,6.802745,7.889074,6.788945,5.446115,5.77311,2004,"Scotland","South Ayrshire","Ayr",830,90,740,3719.92818446719,3719.92818446719,NA,5065,1722,3501.5,3169.98048653672
"5624","S01005624",370,"South Ayrshire",891,525,4.96,5961,3.1,28,5618,6.9,36,4794.5,-0.62,5001,-1.02,5690,4.49,5993,-0.47,4775,"S01005624",5624,73610,2933.60817164153,"",74755,"dz01",553109.513000455,"dz01","S22000051","Ayr",3275.51054243646,"Ayr",3275.51054243646,"Ayr","dz01",7.667824,6.604289,4.705376,6.064785,7.413748,6.414392,4.980359,5.389185,2004,"Scotland","South Ayrshire","Ayr",891,28,863,3275.51054243646,3275.51054243646,NA,5993,4775,4531.5,2933.60817164153
"5625","S01005625",370,"South Ayrshire",887,519,8.32,5064,5.7,51,4794,9.6,50,3826,-0.36,4232,-0.77,5229,6.54,5619,-0.49,4830,"S01005625",5625,72116,3247.96371687512,"",74756,"dz01",262201.87931633,"dz01","S22000051","Ayr",3161.52487914205,"Ayr",3161.52487914205,"Ayr","dz01",8.171864,6.951819,5.132317,6.648879,7.916993,6.806733,5.385602,5.718315,2004,"Scotland","South Ayrshire","Ayr",887,51,836,3161.52487914205,3161.52487914205,NA,5619,4830,3956.5,3247.96371687512
"5626","S01005626",370,"South Ayrshire",839,499,25.88,1983,19.8,166,1785,17.2,86,1983,0.3,2275,0.16,2806,24.55,1635,0.26,2158,"S01005626",5626,78067,3077.8622982917,"",74757,"dz01",165431.000799999,"dz01","S22000051","Ayr",4051.57842493318,"Ayr",4051.57842493318,"Ayr","dz01",8.34944,7.199974,5.781052,7.781818,9.231317,7.805937,5.832231,5.705393,2004,"Scotland","South Ayrshire","Ayr",839,166,673,4051.57842493318,4051.57842493318,NA,1635,2158,3712.5,3077.8622982917
"5627","S01005627",370,"South Ayrshire",692,392,10.92,4458,7.9,55,4173,8.9,35,4040,-0.13,3542,-0.26,3924,6.21,5670,-0.14,3617,"S01005627",5627,78261,3378.32038660291,"",74758,"dz01",144649.782721056,"dz01","S22000051","Ayr",3993.17671989997,"Ayr",3993.17671989997,"Ayr","dz01",8.171864,6.951819,5.132317,6.648879,7.916993,6.806733,5.385602,5.718315,2004,"Scotland","South Ayrshire","Ayr",692,55,637,3993.17671989997,3993.17671989997,NA,5670,3617,3956.5,3378.32038660291
"5628","S01005628",370,"South Ayrshire",940,529,35.87,1146,24.1,227,1257,20.4,108,1488,0.76,1105,0.71,1440,16.87,2991,1.06,635,"S01005628",5628,71719,320.047658608785,"",74759,"dz01",3384655.8426007,"dz01","S22000051","Ayr",7552.64125992444,"Ayr",7552.64125992444,"Ayr","dz01",7.439912,6.36314125,4.7268735,6.26261125,7.54747,7.305798,5.6216915,5.5740565,2004,"Scotland","South Ayrshire","Ayr",940,227,713,7552.64125992444,7552.64125992444,NA,2991,635,4827,320.047658608785
"5629","S01005629",370,"South Ayrshire",781,437,3.56,6273,1.7,13,6190,5.7,25,5242,-0.65,5078,-1.24,6005,4.23,6048.5,-0.43,4647,"S01005629",5629,77134,3407.094270412,"",74760,"dz01",187695.659112527,"dz01","S22000051","Ayr",3880.63432424054,"Ayr",3880.63432424054,"Ayr","dz01",8.171864,6.951819,5.132317,6.648879,7.916993,6.806733,5.385602,5.718315,2004,"Scotland","South Ayrshire","Ayr",781,13,768,3880.63432424054,3880.63432424054,NA,6048.5,4647,3956.5,3407.094270412
"5630","S01005630",370,"South Ayrshire",542,323,13.42,3931,10.5,57,3535,11.8,38,3213,0.26,2412,-0.68,5025,11.81,4387,-0.68,5327,"S01005630",5630,77504,3296.23039009436,"",74761,"dz01",124511.184695646,"dz01","S22000051","Ayr",3934.2447787472,"Ayr",3934.2447787472,"Ayr","dz01",8.171864,6.951819,5.132317,6.648879,7.916993,6.806733,5.385602,5.718315,2004,"Scotland","South Ayrshire","Ayr",542,57,485,3934.2447787472,3934.2447787472,NA,4387,5327,3956.5,3296.23039009436
"5631","S01005631",370,"South Ayrshire",758,453,23.67,2242,14,106,2747,14.1,64,2619,0.62,1441,-0.1,3488,9.89,4909,1.3,481,"S01005631",5631,76297,208.439283672165,"",74762,"dz01",11164150.1887694,"dz01","S22000051","Ayr",10732.1315486241,"Ayr",10732.1315486241,"Ayr","dz01",7.25538758333333,6.31724966666667,4.73155758333333,6.104722,7.38624041666667,7.22909375,6.06610891666667,5.67568133333333,2004,"Scotland","South Ayrshire","Ayr",758,106,652,10732.1315486241,10732.1315486241,NA,4909,481,5149,208.439283672165
"5632","S01005632",370,"South Ayrshire",509,289,12.9,4021,7.9,40,4205,11.1,32,3399.5,0.34,2167,-0.3,4021,13.95,3775.5,-1,5934,"S01005632",5632,76796,3080.11875700076,"",74763,"dz01",129837.352934317,"dz01","S22000051","Ayr",3882.44930970658,"Ayr",3882.44930970658,"Ayr","dz01",8.171864,6.951819,5.132317,6.648879,7.916993,6.806733,5.385602,5.718315,2004,"Scotland","South Ayrshire","Ayr",509,40,469,3882.44930970658,3882.44930970658,NA,3775.5,5934,3956.5,3080.11875700076
"5633","S01005633",370,"South Ayrshire",735,415,20.58,2663,14.3,105,2688.5,16.4,68,2153,0.42,1916,0.06,3057,15.78,3271,-0.5,4847,"S01005633",5633,79693,3662.24747670274,"",74764,"dz01",529396.458168693,"dz01","S22000051","Ayr",4510.70089218461,"Ayr",4510.70089218461,"Ayr","dz01",8.34944,7.199974,5.781052,7.781818,9.231317,7.805937,5.832231,5.705393,2004,"Scotland","South Ayrshire","Ayr",735,105,630,4510.70089218461,4510.70089218461,NA,3271,4847,3712.5,3662.24747670274
"5634","S01005634",370,"South Ayrshire",796,494,6.69,5462,5.3,42,4942,8.7,43,4107,-0.55,4797,-0.91,5512,6.28,5659,-0.94,5848,"S01005634",5634,79281,3557.52835384623,"",74765,"dz01",168196.928548397,"dz01","S22000051","Ayr",4241.57743115228,"Ayr",4241.57743115228,"Ayr","dz01",8.171864,6.951819,5.132317,6.648879,7.916993,6.806733,5.385602,5.718315,2004,"Scotland","South Ayrshire","Ayr",796,42,754,4241.57743115228,4241.57743115228,NA,5659,5848,3956.5,3557.52835384623
"5635","S01005635",370,"South Ayrshire",862,473,6.46,5540,5.3,46,4921,8.2,39,4259.5,-0.81,5483,-1.12,5864,5.99,5710,-0.35,4339,"S01005635",5635,76582,2749.16990756359,"",74766,"dz01",268989.453903718,"dz01","S22000051","Ayr",3873.0585254623,"Ayr",3873.0585254623,"Ayr","dz01",7.667824,6.604289,4.705376,6.064785,7.413748,6.414392,4.980359,5.389185,2004,"Scotland","South Ayrshire","Ayr",862,46,816,3873.0585254623,3873.0585254623,NA,5710,4339,4531.5,2749.16990756359
"5636","S01005636",370,"South Ayrshire",858,491,8.02,5142,6.8,58,4512,7.9,39,4376,-0.23,3847,-0.65,4939,8.01,5329,-0.9,5773,"S01005636",5636,80098,3514.65599906136,"",74767,"dz01",244892.886088453,"dz01","S22000051","Ayr",4539.30117187654,"Ayr",4539.30117187654,"Ayr","dz01",8.329107,7.008031,4.97874,6.671942,8.11239,7.03222,5.421638,5.627811,2004,"Scotland","South Ayrshire","Ayr",858,58,800,4539.30117187654,4539.30117187654,NA,5329,5773,3735,3514.65599906136
"5637","S01005637",370,"South Ayrshire",996,657,17.94,3083,10.3,103,3575,11,72,3431,-0.02,3255,-0.05,3354,10.58,4730.5,1.33,455,"S01005637",5637,84143,2126.38442011647,"",74768,"dz01",16995323.5242402,"dz01","S22000051","Ayr",6096.3642520437,"Ayr",6096.3642520437,"Ayr","dz01",7.93321972222222,6.88108888888889,5.08504338888889,6.81455027777778,8.06810444444444,7.27934255555556,5.5975455,5.56983705555556,2004,"Scotland","South Ayrshire","Ayr",996,103,893,6096.3642520437,6096.3642520437,NA,4730.5,455,4262,2126.38442011647
"5638","S01005638",370,"South Ayrshire",848,468,8.51,5010,6.1,52,4696.5,8.3,39,4226.5,0.03,3086,-0.76,5193,4.57,5979,-0.72,5415,"S01005638",5638,80495,3049.04290145849,"",74769,"dz01",1881139.10624956,"dz01","S22000051","Ayr",4696.32981700512,"Ayr",4696.32981700512,"Ayr","dz01",7.462246,6.58115,4.643077,5.938671,7.256614,6.515051,5.039083,5.263389,2004,"Scotland","South Ayrshire","Ayr",848,52,796,4696.32981700512,4696.32981700512,NA,5979,5415,4790,3049.04290145849
"5639","S01005639",370,"South Ayrshire",768,470,34.63,1220,22.7,174,1422,20.6,97,1447,0.75,1145,1.01,843,15.36,3384,0.38,1804,"S01005639",5639,76291,200.690142971209,"",74770,"dz01",138302.396313218,"dz01","S22000051","Ayr",10961.3291721456,"Ayr",10896.6814659041,"Kilmarnock","dz01",7.342395,6.516414,5.251798,6.549614,7.796109,8.014819,7.995381,5.914393,2004,"Scotland","South Ayrshire","Ayr",768,174,594,10961.3291721456,10896.6814659041,NA,3384,1804,5003,200.690142971209
"5640","S01005640",370,"South Ayrshire",536,326,17.06,3229,10.1,54,3649,10.4,34,3579.5,-0.34,4184,0.03,3123,16.48,3100,1.15,563,"S01005640",5640,84585,1671.73309855448,"",74771,"dz01",5258659.22637289,"dz01","S22000051","Ayr",6457.6057601635,"Ayr",6457.6057601635,"Ayr","dz01",7.749384,6.729972,4.8910804,6.633936,7.8587162,7.3694246,5.7733096,5.6958648,2004,"Scotland","South Ayrshire","Ayr",536,54,482,6457.6057601635,6457.6057601635,NA,3100,563,4439,1671.73309855448
"5641","S01005641",370,"South Ayrshire",919,611,22.18,2448,15.6,143,2460,13.4,82,2800,0.11,2863,-0.2,3751,10.88,4642,1.48,356,"S01005641",5641,76503,204.471378237595,"",74772,"dz01",42602649.9225542,"dz01","S22000051","Ayr",10685.0545875532,"Ayr",10646.5141838618,"Kilmarnock","dz01",7.24307478571429,6.28456802380952,4.66211469047619,6.14522973809524,7.37176233333333,7.22262564285714,5.89535535714286,5.74513876190476,2004,"Scotland","South Ayrshire","Ayr",919,143,776,10685.0545875532,10646.5141838618,NA,4642,356,5163,204.471378237595
"5642","S01005642",370,"South Ayrshire",818,391,8.81,4960,6.6,54,4566,5.1,20,5481,-0.81,5475,-1.92,6435,1.22,6463,1.14,576,"S01005642",5642,90634,897.357617633756,"",74773,"dz01",3319261.63354423,"dz01","S22000051","Ayr",7944.34482451589,"Ayr",7944.34482451589,"Ayr","dz01",7.408462,6.3858925,4.632442,5.8573855,7.226722,6.167862,4.72719,5.2794125,2004,"Scotland","South Ayrshire","Ayr",818,54,764,7944.34482451589,7944.34482451589,NA,6463,576,4894,897.357617633756
"5643","S01005643",370,"South Ayrshire",628,345,5.96,5683,2.7,17,5800.5,5.5,19,5333,-0.51,4651,-1.56,6283,2.1,6378,0.41,1701,"S01005643",5643,90962,1055.61350115303,"",74774,"dz01",241206.348638401,"dz01","S22000051","Ayr",8318.05516814099,"Ayr",8318.05516814099,"Ayr","dz01",7.280883,6.318733,4.652894,5.971951,7.426909,6.391819,5.081421,5.484832,2004,"Scotland","South Ayrshire","Ayr",628,17,611,8318.05516814099,8318.05516814099,NA,6378,1701,5106,1055.61350115303
"5644","S01005644",370,"South Ayrshire",610,357,3.81,6229,1.3,8,6295.5,3.6,13,6026,-0.64,5067,-2.09,6467,1.31,6454,0.27,2116,"S01005644",5644,91685,768.480452754071,"",74775,"dz01",416990.898788299,"dz01","S22000051","Ayr",8887.35894638452,"Ayr",8089.10179822129,"Irvine","dz01",7.591092,6.470521,4.658863,5.929669,7.297306,6.22147,4.797165,5.367744,2004,"Scotland","South Ayrshire","Ayr",610,8,602,8887.35894638452,8089.10179822129,NA,6454,2116,4620,768.480452754071
"5645","S01005645",370,"South Ayrshire",913,538,5.55,5803,4.1,37,5307,6.1,33,5084,-0.81,5488,-1.36,6141,6.02,5700.5,0.07,2796,"S01005645",5645,93080,1127.91686975602,"",74776,"dz01",465445.038303099,"dz01","S22000051","Ayr",9133.66565290128,"Ayr",7706.09261783122,"Irvine","dz01",7.280883,6.318733,4.652894,5.971951,7.426909,6.391819,5.081421,5.484832,2004,"Scotland","South Ayrshire","Ayr",913,37,876,9133.66565290128,7706.09261783122,NA,5700.5,2796,5106,1127.91686975602
"5646","S01005646",370,"South Ayrshire",802,479,21.1,2595,16.3,131,2319,15.9,76,2253,0.63,1421,-0.69,5055,23.57,1731,-0.67,5287,"S01005646",5646,92562,1499.89427263296,"",74777,"dz01",378995.686827959,"dz01","S22000051","Ayr",9012.56275001282,"Ayr",7915.24104006797,"Irvine","dz01",7.280883,6.318733,4.652894,5.971951,7.426909,6.391819,5.081421,5.484832,2004,"Scotland","South Ayrshire","Ayr",802,131,671,9012.56275001282,7915.24104006797,NA,1731,5287,5106,1499.89427263296
"5647","S01005647",370,"South Ayrshire",748,387,6.3,5584,6.1,46,4689,7,27,4752.5,-0.39,4319,-1.65,6336,11.44,4498,-0.84,5649,"S01005647",5647,92607,1461.29334809934,"",74778,"dz01",289219.166616651,"dz01","S22000051","Ayr",9043.41419085886,"Ayr",7829.48931226321,"Irvine","dz01",7.287035,6.31524,4.761979,6.20669,7.63713,6.583013,5.856264,6.205844,2004,"Scotland","South Ayrshire","Ayr",748,46,702,9043.41419085886,7829.48931226321,NA,4498,5649,5094.5,1461.29334809934
"5648","S01005648",370,"South Ayrshire",871,538,21.6,2514,13.2,115,2907,17.8,96,1881,-0.23,3841,0.2,2694,11.11,4583,0.62,1183,"S01005648",5648,90745,341.664519014104,"",74779,"dz01",5111396.41036099,"dz01","S22000051","Ayr",10570.8714604777,"Ayr",7752.52835652114,"Kilmarnock","dz01",7.5534015,6.44195216666667,4.69049266666667,6.32813883333333,7.51546383333333,7.01133083333333,5.59146766666667,5.68902883333333,2004,"Scotland","South Ayrshire","Ayr",871,115,756,10570.8714604777,7752.52835652114,NA,4583,1183,4660,341.664519014104
"5649","S01005649",370,"South Ayrshire",920,553,27.66,1781,22.6,208,1427,16.8,93,2058,0.66,1334,-0.05,3326,22.62,1841,0.13,2596,"S01005649",5649,90909,1098.21869358289,"",74780,"dz01",476180.450147979,"dz01","S22000051","Ayr",9071.08416594155,"Ayr",8004.65923776744,"Irvine","dz01",NA,6.158566,4.478826,5.793192,7.304327,6.378483,4.84961,5.394468,2004,"Scotland","South Ayrshire","Ayr",920,208,712,9071.08416594155,8004.65923776744,NA,1841,2596,6505,1098.21869358289
"5650","S01005650",370,"South Ayrshire",628,364,28.22,1732,23.9,150,1286,16.2,59,2189,0.48,1784,0.68,1546,16.72,3042,-0.13,3561,"S01005650",5650,93084,923.645333425753,"",74781,"dz01",262499.896704435,"dz01","S22000051","Ayr",9462.27310022926,"Ayr",7450.97639342692,"Irvine","dz01",7.64416,6.502409,4.819788,6.280873,7.505711,6.45683,5.111912,5.679047,2004,"Scotland","South Ayrshire","Ayr",628,150,478,9462.27310022926,7450.97639342692,NA,3042,3561,4563.5,923.645333425753
"5651","S01005651",370,"South Ayrshire",760,497,23.38,2281,17,129,2198,17.3,86,1967,0.48,1773,-0.17,3663,23.82,1704,-0.17,3736,"S01005651",5651,93901,1280.96619544612,"",74782,"dz01",146732.937665334,"dz01","S22000051","Ayr",9381.81772813638,"Ayr",7463.41347629311,"Irvine","dz01",7.287035,6.31524,4.761979,6.20669,7.63713,6.583013,5.856264,6.205844,2004,"Scotland","South Ayrshire","Ayr",760,129,631,9381.81772813638,7463.41347629311,NA,1704,3736,5094.5,1280.96619544612
"5652","S01005652",370,"South Ayrshire",717,457,18.31,3018,11.7,84,3236,10.7,49,3500,0.15,2734,-0.15,3632,12.13,4306,1.08,622,"S01005652",5652,90130,265.205035409718,"",74783,"dz01",14992880.8472972,"dz01","S22000051","Ayr",11754.6678719133,"Ayr",6535.59848195183,"Kilmarnock","dz01",7.47466857142857,6.40653235714286,4.70725228571429,6.215273,7.3788345,6.81225942857143,5.385614,5.58288242857143,2004,"Scotland","South Ayrshire","Ayr",717,84,633,11754.6678719133,6535.59848195183,NA,4306,622,4769,265.205035409718
"5653","S01005653",370,"South Ayrshire",900,560,19.71,2793,15.3,138,2496,15.7,88,2274,0,3200,0.04,3099,13.67,3878,-0.04,3219,"S01005653",5653,93147,880.207925992797,"",74784,"dz01",176283.064096114,"dz01","S22000051","Ayr",9652.55483155681,"Ayr",7289.63307766423,"Irvine","dz01",7.64416,6.502409,4.819788,6.280873,7.505711,6.45683,5.111912,5.679047,2004,"Scotland","South Ayrshire","Ayr",900,138,762,9652.55483155681,7289.63307766423,NA,3878,3219,4563.5,880.207925992797
"5654","S01005654",370,"South Ayrshire",761,461,14.26,3771,10.1,77,3635,13,60,2890,-0.22,3827,-0.76,5195,4.86,5923,0.39,1757,"S01005654",5654,93874,1077.68109696881,"",74785,"dz01",176545.815077377,"dz01","S22000051","Ayr",9768.23292054808,"Ayr",7070.47255416305,"Irvine","dz01",7.287035,6.31524,4.761979,6.20669,7.63713,6.583013,5.856264,6.205844,2004,"Scotland","South Ayrshire","Ayr",761,77,684,9768.23292054808,7070.47255416305,NA,5923,1757,5094.5,1077.68109696881
"5655","S01005655",370,"South Ayrshire",883,536,10.53,4553,5.3,47,4925,10.4,56,3576,-0.37,4269,-0.69,5045,9.74,4949,0.29,2063,"S01005655",5655,92342,648.751202713795,"",74786,"dz01",8121574.34228826,"dz01","S22000051","Ayr",9685.64031883479,"Ayr",7469.04407010958,"Irvine","dz01",7.94971977777778,6.65757133333333,5.03385611111111,6.49363288888889,7.57049211111111,6.87492155555556,5.36426111111111,5.81201733333333,2004,"Scotland","South Ayrshire","Ayr",883,47,836,9685.64031883479,7469.04407010958,NA,4949,2063,4244,648.751202713795
"5656","S01005656",370,"South Ayrshire",613,299,30.9,1525,23.5,144,1327,18.1,54,1843,0.81,1008,0.56,1794,24.96,1590,-0.24,3961,"S01005656",5656,93975,1115.50078043534,"",74787,"dz01",247325.481831753,"dz01","S22000051","Ayr",9820.61946101217,"Ayr",7026.06814243441,"Irvine","dz01",7.287035,6.31524,4.761979,6.20669,7.63713,6.583013,5.856264,6.205844,2004,"Scotland","South Ayrshire","Ayr",613,144,469,9820.61946101217,7026.06814243441,NA,1590,3961,5094.5,1115.50078043534
"5657","S01005657",370,"South Ayrshire",608,352,17.6,3137,13.7,83,2807,13.4,47,2814,-0.19,3704,0.01,3174,10.03,4864,0.27,2148,"S01005657",5657,93867,1107.7548385806,"",74788,"dz01",131478.95416113,"dz01","S22000051","Ayr",9799.69816677577,"Ayr",7037.41422131086,"Irvine","dz01",7.336673,6.353527,4.677685,6.152411,7.478494,6.49182,5.06664,5.713757,2004,"Scotland","South Ayrshire","Ayr",608,83,525,9799.69816677577,7037.41422131086,NA,4864,2148,5010.5,1107.7548385806
"5658","S01005658",370,"South Ayrshire",886,587,3.86,6220,2.5,22,5897,4.9,29,5551,-1,5854,-1.04,5730,6.66,5590,-0.11,3500,"S01005658",5658,93637,912.691515126661,"",74789,"dz01",176800.537232049,"dz01","S22000051","Ayr",10020.5052040319,"Ayr",6896.01874256983,"Irvine","dz01",7.715241,6.548968,4.733091,6.314827,7.41031,6.42275,5.055228,5.81884,2004,"Scotland","South Ayrshire","Ayr",886,22,864,10020.5052040319,6896.01874256983,NA,5590,3500,4459,912.691515126661
