"","year","country","la","ttwa","pop","inc.n","noninc.n","dist_main","dist_nearest","crime","live.in","geo","pm25","work"
"479",2012,"Scotland","Aberdeenshire","Peterhead",824,140,684,1324.87048203401,1324.87048203401,2847,2886,3922,4186.5,2415.13184912624
"480",2012,"Scotland","Aberdeenshire","Peterhead",689,45,644,15768.4962529859,15521.9133406436,5910,4899,3910,1485,150.572402013254
"481",2012,"Scotland","Aberdeenshire","Peterhead",1823,160,1663,4401.48723656401,4401.48723656401,2392,4840,456,2049,361.751180264768
"482",2012,"Scotland","Aberdeenshire","Peterhead",886,160,726,479.20414719713,479.20414719713,601,1382,3279,2480.5,2857.38093560959
"483",2012,"Scotland","Aberdeenshire","Peterhead",932,145,787,983.470415293864,983.470415293864,842,4586,5013,2707,2743.5393846915
"484",2012,"Scotland","Aberdeenshire","Peterhead",808,100,708,247.484617761578,247.484617761578,213,4155,5988,2707,3465.13046094481
"485",2012,"Scotland","Aberdeenshire","Peterhead",1010,35,975,1748.47554943232,1748.47554943232,5534,6113,2553,2845,1955.8323638064
"486",2012,"Scotland","Aberdeenshire","Peterhead",1061,265,796,147.751577537973,147.751577537973,17,1460,5907,2480.5,3483.88461233406
"487",2012,"Scotland","Aberdeenshire","Peterhead",597,80,517,673.533304805545,673.533304805545,462,3803,5238,2707,3032.04876257357
"488",2012,"Scotland","Aberdeenshire","Peterhead",603,95,508,2018.7229624391,2018.7229624391,4264,3269,2551,2845,1693.50271803831
"489",2012,"Scotland","Aberdeenshire","Peterhead",910,220,690,985.297156650396,985.297156650396,447,2829,3603,2707,2607.71871686844
"490",2012,"Scotland","Aberdeenshire","Peterhead",509,10,499,1827.31757856567,1827.31757856567,4261,5309,2697,2845,1943.77170070315
"491",2012,"Scotland","Aberdeenshire","Peterhead",581,120,461,922.899290481953,922.899290481953,433,2102,2993,2707,2391.7315564178
"492",2012,"Scotland","Aberdeenshire","Peterhead",843,145,698,1107.87731336826,1107.87731336826,1594,1566,2575,4251,2351.15521979921
"493",2012,"Scotland","Aberdeenshire","Peterhead",651,50,601,24581.1868424932,18036.3173913492,3934,4515,3087,1870,136.823443863722
"494",2012,"Scotland","Aberdeenshire","Peterhead",520,90,430,1010.84387582667,1010.84387582667,2495,2791,2343,4251,2422.81368729286
"495",2012,"Scotland","Aberdeenshire","Peterhead",822,50,772,1578.87265965966,1578.87265965966,5306,5986,2328,4251,1850.50014602947
"496",2012,"Scotland","Aberdeenshire","Peterhead",571,10,561,2435.21610704107,2435.21610704107,6401,6415,752,1925,1101.42011077986
"497",2012,"Scotland","Aberdeenshire","Peterhead",667,50,617,21148.5655649149,17767.704757641,4757,5262,3865,4052,171.055005481357
"498",2012,"Scotland","Aberdeenshire","Peterhead",474,25,449,13048.3292344601,13048.3292344601,6178,5906,2211,2118,460.258785523214
"499",2012,"Scotland","Aberdeenshire","Peterhead",875,65,810,14005.7900187285,14005.7900187285,3017,5548,2675,4559,516.836905122408
"500",2012,"Scotland","Aberdeenshire","Peterhead",626,110,516,13701.2068125187,13701.2068125187,2819,1520,4506,3146,525.593589681461
"501",2012,"Scotland","Aberdeenshire","Peterhead",604,60,544,13248.5683636259,13248.5683636259,4554,5229,3871,1840,539.449344167506
"502",2012,"Scotland","Aberdeenshire","Peterhead",597,35,562,27191.2176991655,21668.635535563,2421,2909,113,2741,81.7866023518086
"503",2012,"Scotland","Aberdeenshire","Peterhead",548,35,513,20641.3318515396,17657.1121291155,1448,4550,285,3831,184.621243350606
"504",2012,"Scotland","Aberdeenshire","Turriff and Banff",812,75,737,NA,28533.2186882836,1143,5140,6099,1355.5,1192.3234729322
"505",2012,"Scotland","Aberdeenshire","Peterhead",742,50,692,9605.04971202948,9605.04971202948,5596,4186,566,2507,156.560891135467
"506",2012,"Scotland","Aberdeenshire","Turriff and Banff",979,40,939,NA,28239.6486664767,6160,4755,196,2693,378.579325314402
"507",2012,"Scotland","Aberdeenshire","Turriff and Banff",1034,105,929,NA,29098.5754817274,2842,3337,5065,1355.5,1213.29732732982
"508",2012,"Scotland","Aberdeenshire","Turriff and Banff",912,65,847,NA,24296.9044394328,4008,2810,215,3428,79.0414547197967
"509",2012,"Scotland","Aberdeenshire","Turriff and Banff",1003,80,923,NA,28656.8437590482,6371,5106,5756,1320,975.54677403535
"510",2012,"Scotland","Aberdeenshire","Turriff and Banff",614,70,544,NA,28995.9870492723,3952,4866,5304,1873,1308.65096226201
"511",2012,"Scotland","Aberdeenshire","Peterhead",570,30,540,15347.7280746793,15347.7280746793,6392,3452,495,4527,189.229410067795
"512",2012,"Scotland","Aberdeenshire","Turriff and Banff",943,40,903,NA,29271.1221987127,3977,6179,2795,2891,1000.76814663459
"513",2012,"Scotland","Aberdeenshire","Turriff and Banff",846,85,761,NA,34325.8790802836,681,4259,945,3956,166.188012019322
"514",2012,"Scotland","Aberdeenshire","Turriff and Banff",831,70,761,NA,26874.311661406,5544,4444,384,1924,187.377815684336
"515",2012,"Scotland","Aberdeenshire","Peterhead",607,30,577,15012.5256482007,13549.7798975053,2818,4922,266,3754,69.6535004548898
"516",2012,"Scotland","Aberdeenshire","Peterhead",887,55,832,7219.89209477858,7219.89209477858,4473,5290,573,2410,137.647013542437
"517",2012,"Scotland","Aberdeenshire","Turriff and Banff",717,70,647,NA,25372.5676396843,3873,2420,594,2201,113.616855891745
"518",2012,"Scotland","Aberdeenshire","Fraserburgh",901,80,821,12908.3296306739,12908.3296306739,3762,3677,5877,2177,207.845477240925
"519",2012,"Scotland","Aberdeenshire","Fraserburgh",571,25,546,13115.0933921787,13115.0933921787,6401,3006,397,4261,106.846089750612
"520",2012,"Scotland","Aberdeenshire","Turriff and Banff",1122,80,1042,NA,36798.1350438526,3086,4404,314,4364,64.9164516894912
"521",2012,"Scotland","Aberdeenshire","Fraserburgh",901,130,771,16152.752441049,16152.752441049,3632,3220,2329,3124,129.794644890263
"522",2012,"Scotland","Aberdeenshire","Fraserburgh",640,40,600,15816.9587507195,15816.9587507195,6255,3094,134,4428,112.113080709517
"523",2012,"Scotland","Aberdeenshire","Peterhead",817,130,687,13298.6200620201,11685.0685292518,2248,3748,2574,3273,124.190970102775
"524",2012,"Scotland","Aberdeenshire","Peterhead",659,60,599,15302.5429994981,9576.3356500348,4977,2273,275,3759,103.431156820269
"525",2012,"Scotland","Aberdeenshire","Turriff and Banff",1032,65,967,NA,35871.880531877,4714,2636,182,4979,57.2277283020471
"526",2012,"Scotland","Aberdeenshire","Turriff and Banff",1005,55,950,NA,27112.0913801631,3988,4158,224,2215,44.8923454194009
"527",2012,"Scotland","Aberdeenshire","Fraserburgh",627,25,602,5493.94256618791,5493.94256618791,6206,3567,409,3852,91.0922446479951
"528",2012,"Scotland","Aberdeenshire","Turriff and Banff",910,75,835,NA,34573.7708082257,5316,4086,330,2995,141.387039470421
"529",2012,"Scotland","Aberdeenshire","Turriff and Banff",695,80,615,NA,20602.6273144393,1548,4098,136,3173,24.0311973283199
"530",2012,"Scotland","Aberdeenshire","Fraserburgh",540,30,510,5272.25045389967,5272.25045389967,3426,3023,269,4400,144.347054552385
"531",2012,"Scotland","Aberdeenshire","Fraserburgh",562,55,507,11948.4837815975,11948.4837815975,5682,4273,92,5036,33.4068114676671
"532",2012,"Scotland","Aberdeenshire","Turriff and Banff",811,90,721,NA,31439.5659000632,1404,5510,3757,4811.5,1308.85252422867
"533",2012,"Scotland","Aberdeenshire","Fraserburgh",693,75,618,6915.82318459959,6915.82318459959,4920,2866,1099,4708,102.687035811394
"534",2012,"Scotland","Aberdeenshire","Turriff and Banff",711,90,621,NA,31592.438194486,2745,4021,4493,4811.5,1311.26585049724
"535",2012,"Scotland","Aberdeenshire","Turriff and Banff",986,105,881,NA,29145.8528877,3481,5382,4934,4732,840.061700349422
"536",2012,"Scotland","Aberdeenshire","Turriff and Banff",510,35,475,NA,36145.6309070819,4679,4977,500,3699,136.057395865266
"537",2012,"Scotland","Aberdeenshire","Fraserburgh",935,70,865,6515.51265517881,6515.51265517881,5363,3895,354,3188,68.655956828503
"538",2012,"Scotland","Aberdeenshire","Turriff and Banff",730,100,630,NA,31820.6646372158,5354,4522,4309,5162,1195.21510466709
"539",2012,"Scotland","Aberdeenshire","Turriff and Banff",873,140,733,NA,31023.9025909475,280,4349,5271,5162,1408.47696262061
"540",2012,"Scotland","Aberdeenshire","Turriff and Banff",730,100,630,NA,29541.9816915007,1530,5196,5220,4338.5,1030.72514735989
"541",2012,"Scotland","Aberdeenshire","Turriff and Banff",548,75,473,NA,31301.9236341552,2129,5428,5550,5162,1413.99679470634
"542",2012,"Scotland","Aberdeenshire","Turriff and Banff",651,85,566,NA,28950.7222695567,3138,2929,5897,3708.5,854.504583453705
"543",2012,"Scotland","Aberdeenshire","Fraserburgh",831,70,761,4791.99490076014,4791.99490076014,4511,5912,1379,4901,184.567293519497
"544",2012,"Scotland","Aberdeenshire","Turriff and Banff",645,100,545,NA,19839.4456258835,3396,4635,1531,3676,91.5014901858989
"545",2012,"Scotland","Aberdeenshire","Turriff and Banff",704,110,594,NA,29310.0124885335,3498,4574,5826,4338.5,1008.73919283588
"546",2012,"Scotland","Aberdeenshire","Turriff and Banff",834,110,724,NA,28596.9378346454,3072,5103,2062,3708.5,656.365740350387
"547",2012,"Scotland","Aberdeenshire","Fraserburgh",525,45,480,4623.90142826184,4623.90142826184,3919,3768,1291,4996,174.776650069897
"548",2012,"Scotland","Aberdeenshire","Turriff and Banff",1101,115,986,NA,34349.2418467817,4440,5502,1406,4113,255.67426253049
"549",2012,"Scotland","Aberdeenshire","Fraserburgh",1179,60,1119,1956.17347891668,1956.17347891668,4339,6455,1210,1859.5,1656.81555129498
"550",2012,"Scotland","Aberdeenshire","Fraserburgh",481,10,471,1864.40273394433,1864.40273394433,5546,6426,2580,491,1473.93387040505
"551",2012,"Scotland","Aberdeenshire","Turriff and Banff",797,85,712,NA,37495.2658120099,3360,4442,3557,3688,393.771550383655
"552",2012,"Scotland","Aberdeenshire","Fraserburgh",521,10,511,1595.0785074673,1595.0785074673,2336,6189,2190,491,1615.17042618902
"553",2012,"Scotland","Aberdeenshire","Fraserburgh",884,60,824,1444.61853417803,1444.61853417803,3724,5254,4852,491,2089.48230452599
"554",2012,"Scotland","Aberdeenshire","Fraserburgh",727,135,592,1643.77935478241,1643.77935478241,3499,1783,3331,1859.5,2109.70437270646
"555",2012,"Scotland","Aberdeenshire","Turriff and Banff",893,105,788,NA,37084.259806339,3551,3928,2972,5122,372.277174343067
"556",2012,"Scotland","Aberdeenshire","Fraserburgh",810,140,670,1775.75659142756,1775.75659142756,3578,2318,2055,2139,2043.44252668315
"557",2012,"Scotland","Aberdeenshire","Fraserburgh",831,90,741,1158.0864921437,1158.0864921437,4470,2476,5778,841.5,2460.59706191448
"558",2012,"Scotland","Aberdeenshire","Fraserburgh",528,35,493,655.35364368886,655.35364368886,1527,5966,5602,841.5,2650.89848779315
"559",2012,"Scotland","Aberdeenshire","Fraserburgh",643,95,548,999.956859377637,999.956859377637,1225,2413,4987,841.5,2611.87338313799
"560",2012,"Scotland","Aberdeenshire","Fraserburgh",982,165,817,1426.70231440919,1426.70231440919,1326,3258,3399,2139,2182.46591755328
"561",2012,"Scotland","Aberdeenshire","Fraserburgh",1043,150,893,525.124619681042,525.124619681042,2351,4487,6082,841.5,2913.8334777146
"562",2012,"Scotland","Aberdeenshire","Fraserburgh",996,195,801,1085.60670584643,1085.60670584643,1394,2431,4962,2139,2415.35885348217
"563",2012,"Scotland","Aberdeenshire","Fraserburgh",861,170,691,176.197219122359,176.197219122359,33,2064,5954,2884.5,3061.74213912779
"564",2012,"Scotland","Aberdeenshire","Fraserburgh",997,285,712,781.398413788531,781.398413788531,416,3321,5584,2884.5,2537.29190562961
"565",2012,"Scotland","Aberdeenshire","Fraserburgh",716,110,606,6466.06712521628,6466.06712521628,2188,2490,766,2923,140.595227965609
"566",2012,"Scotland","Aberdeenshire","Fraserburgh",689,105,584,769.903950832511,769.903950832511,310,3670,3583,4442,2337.76810081528
"567",2012,"Scotland","Aberdeenshire","Fraserburgh",738,110,628,3488.58210165001,3488.58210165001,1767,2215,1937,2581,370.162137794467
"568",2012,"Scotland","Aberdeenshire","Fraserburgh",537,55,482,6742.92863034217,6742.92863034217,1798,4289,757,5310,130.25717855583
"569",2012,"Scotland","Angus","Dundee",724,50,674,8933.51416449017,8933.51416449017,3708,4366,4199,4780.5,1340.25434356268
"570",2012,"Scotland","Angus","Dundee",857,80,777,8216.90502906531,8216.90502906531,4256,4269,2624,4485,1611.8585618837
"571",2012,"Scotland","Angus","Dundee",687,95,592,9712.2833557871,9712.2833557871,1864,2031,6250,4780.5,1188.01934284784
"572",2012,"Scotland","Angus","Dundee",726,35,691,8947.17428524148,8947.17428524148,5792,5179,3405,4485,1366.14168908805
"573",2012,"Scotland","Angus","Dundee",577,15,562,8533.39884473572,8533.39884473572,6264,6467,2061,4485,1398.37572230483
"574",2012,"Scotland","Angus","Dundee",724,25,699,9579.29599481595,9579.29599481595,5466,6167,5497,4780.5,1231.91648951532
"575",2012,"Scotland","Angus","Dundee",643,45,598,10074.4179650577,10074.4179650577,5924,3732,4422,5263,979.391972629548
"576",2012,"Scotland","Angus","Dundee",588,15,573,9232.57380268645,9232.57380268645,6487,5519,2806,4780.5,1295.8153209223
"577",2012,"Scotland","Angus","Dundee",531,45,486,10230.9963408268,10230.9963408268,6235,5341,3212,1566,877.493788478615
"578",2012,"Scotland","Angus","Dundee",627,35,592,9949.06267389892,9949.06267389892,6298,5687,3415,1928.5,1016.34997978873
"579",2012,"Scotland","Angus","Dundee",834,30,804,9209.76927106624,9209.76927106624,6245,5580,2884,1928.5,1176.84429723687
"580",2012,"Scotland","Angus","Dundee",929,20,909,7497.8471910558,7497.8471910558,6375,6155,580,1874,582.478344878429
"581",2012,"Scotland","Angus","Dundee",679,25,654,6389.08380848564,6389.08380848564,6098,5902,3425,3611.5,987.201328396233
"582",2012,"Scotland","Angus","Dundee",686,80,606,14699.8056007366,14699.8056007366,5571,3709,1795,4471.5,637.670152520364
"583",2012,"Scotland","Angus","Dundee",937,60,877,15075.8223157107,15075.8223157107,5323,4769,2075,4471.5,798.13294794049
"584",2012,"Scotland","Angus","Dundee",742,120,622,15518.0973221011,15518.0973221011,2196,2112,5267,5030.5,1036.40225785253
"585",2012,"Scotland","Angus","Dundee",1092,110,982,16049.6328571626,16049.6328571626,2311,3638,4362,5030.5,1157.7825790752
"586",2012,"Scotland","Angus","Dundee",689,75,614,14502.0549698531,14502.0549698531,5589,4529,2169,2539,523.487178584719
"587",2012,"Scotland","Angus","Dundee",739,85,654,15569.7285845008,15569.7285845008,3569,3749,5190,5030.5,996.166488424525
"588",2012,"Scotland","Angus","Dundee",609,45,564,16251.7269037697,16251.7269037697,4523,4222,4462,5271.5,1195.5022148151
"589",2012,"Scotland","Angus","Dundee",680,50,630,17212.2809506265,17212.2809506265,5965,4762,2071,5737,777.842689327211
"590",2012,"Scotland","Angus","Dundee",751,60,691,16717.9361851668,16717.9361851668,3626,5990,4718,5271.5,1084.49311854899
"591",2012,"Scotland","Angus","Dundee",789,35,754,6730.99202601229,6730.99202601229,6224,5592,1593,3611.5,745.529021661719
"592",2012,"Scotland","Angus","Dundee",814,65,749,15909.6571665763,15909.6571665763,2397,4500,4227,5030.5,1088.79625296979
"593",2012,"Scotland","Angus","Dundee",1315,55,1260,16640.5360529458,16640.5360529458,3709,2238,579,3668,601.159989559816
"594",2012,"Scotland","Angus","Dundee",1322,55,1267,10200.9293343271,10200.9293343271,5423,4271,572,2151,372.174738590177
"595",2012,"Scotland","Angus","Dundee",748,55,693,16757.1975052295,16757.1975052295,6347,5311,3172,4473.5,956.207436294486
"596",2012,"Scotland","Angus","Dundee",796,35,761,17381.3076527018,17381.3076527018,5730,6416,1647,4915,727.536447953726
"597",2012,"Scotland","Angus","Dundee",975,25,950,17332.6909703412,17332.6909703412,6320,5869,1350,4473.5,679.084931464553
"598",2012,"Scotland","Angus","Dundee",1145,30,1115,7723.97561896674,7723.97561896674,5583,3523,680,1727,394.143104313784
"599",2012,"Scotland","Angus","Dundee",1172,65,1107,9137.38281949847,9137.38281949847,5491,4260,1049,4096,129.442152668024
"600",2012,"Scotland","Angus","Dundee",806,40,766,9376.4111243004,9376.4111243004,6241,3958,816,1599,205.103808501469
"601",2012,"Scotland","Angus","Dundee",1212,55,1157,7132.36805628458,7132.36805628458,4094,4928,395,3174,403.747409358851
"602",2012,"Scotland","Angus","Dundee",754,70,684,6959.23133946039,6959.23133946039,5156,3232,481,2411,269.924438219208
"603",2012,"Scotland","Angus","Dundee",1034,50,984,13514.6067095575,13514.6067095575,6334,2551,407,2725,74.0050422628234
"604",2012,"Scotland","Angus","Arbroath and Montrose",993,35,958,2233.92366554592,2233.92366554592,4699,6051,2472,2361,1757.7176795796
"605",2012,"Scotland","Angus","Arbroath and Montrose",830,70,760,868.281956010405,868.281956010405,2572,6158,2997,4790.5,2605.85238210001
"606",2012,"Scotland","Angus","Arbroath and Montrose",707,215,492,479.700773652325,479.700773652325,1774,2300,4768,4790.5,2882.12340177428
"607",2012,"Scotland","Angus","Arbroath and Montrose",721,60,661,1503.35889082324,1503.35889082324,3737,6052,3695,2361,2113.23465134581
"608",2012,"Scotland","Angus","Arbroath and Montrose",1018,245,773,118.010028718039,118.010028718039,759,2860,5849,5558,3019.36188263696
"609",2012,"Scotland","Angus","Arbroath and Montrose",922,220,702,2003.56530906837,2003.56530906837,997,1722,3457,2361,1847.73792722678
"610",2012,"Scotland","Angus","Arbroath and Montrose",675,155,520,215.152575980193,215.152575980193,118,1903,6489,4931.5,3329.89634648215
"611",2012,"Scotland","Angus","Arbroath and Montrose",556,120,436,1674.54532784961,1674.54532784961,650,1845,4246,3678,2097.33858716126
"612",2012,"Scotland","Angus","Arbroath and Montrose",850,175,675,575.408141619041,575.408141619041,466,3676,5586,4744,3101.43172826249
"613",2012,"Scotland","Angus","Arbroath and Montrose",934,125,809,904.424600952565,904.424600952565,2339,4374,4849,4744,2807.6080695577
"614",2012,"Scotland","Angus","Dundee",691,65,626,15247.6921138767,15247.6921138767,3752,2897,674,3063,139.813150006519
"615",2012,"Scotland","Angus","Arbroath and Montrose",741,195,546,515.898195734711,515.898195734711,1308,2987,5965,4931.5,2972.84739215044
"616",2012,"Scotland","Angus","Arbroath and Montrose",1290,65,1225,3419.50395816556,3419.50395816556,5235,2728,480,2090,888.651009272309
"617",2012,"Scotland","Angus","Arbroath and Montrose",562,35,527,2040.23560270825,2040.23560270825,6395,5195,2107,3678,1807.89110581384
"618",2012,"Scotland","Angus","Arbroath and Montrose",822,85,737,911.583587472048,911.583587472048,5784,5090,4856,4534,2038.7175288319
"619",2012,"Scotland","Angus","Arbroath and Montrose",609,45,564,1699.46376206732,1699.46376206732,6092,5287,2683,3678,2090.33679395355
"620",2012,"Scotland","Angus","Arbroath and Montrose",1052,320,732,724.996670254097,724.996670254097,354,2807,5157,4931.5,2862.5449020692
"621",2012,"Scotland","Angus","Arbroath and Montrose",987,155,832,1258.05803054175,1258.05803054175,1069,4451,4254,4744,2421.18254672015
"622",2012,"Scotland","Angus","Arbroath and Montrose",529,120,409,1517.71166223725,1517.71166223725,1878,3191,3620,4534,1312.82271760842
"623",2012,"Scotland","Angus","Arbroath and Montrose",670,120,550,939.019530850049,939.019530850049,3663,1644,5383,4931.5,2250.97688858866
"624",2012,"Scotland","Angus","Arbroath and Montrose",524,80,444,989.951579962973,989.951579962973,3378,1495,4824,4931.5,2302.7534872029
"625",2012,"Scotland","Angus","Arbroath and Montrose",575,145,430,1272.03201348852,1272.03201348852,807,1522,5207,4534,1704.8998041779
"626",2012,"Scotland","Angus","Arbroath and Montrose",717,240,477,1072.10524159909,1072.10524159909,1684,1999,3477,4931.5,2390.24909511016
"627",2012,"Scotland","Angus","Arbroath and Montrose",835,95,740,1305.20052041285,1305.20052041285,4353,3812,1928,4679,2246.75349472112
"628",2012,"Scotland","Angus","Arbroath and Montrose",649,135,514,1535.03269872106,1535.03269872106,2216,2256,4331,2811,1441.56576604919
"629",2012,"Scotland","Angus","Arbroath and Montrose",942,115,827,2059.59937892068,2059.59937892068,3937,6076,1037,3498,1687.05321725709
"630",2012,"Scotland","Angus","Arbroath and Montrose",691,115,576,1503.8185548667,1503.8185548667,3189,4963,2687,4421,1843.10446739019
"631",2012,"Scotland","Angus","Arbroath and Montrose",563,120,443,1287.73266230685,1287.73266230685,2088,3012,4854,4421,1929.32217513551
"632",2012,"Scotland","Angus","Dundee",564,40,524,14056.1199395521,14056.1199395521,4795,1384,209,2466,68.2669881123049
"633",2012,"Scotland","Angus","Arbroath and Montrose",584,25,559,2195.14878027369,2195.14878027369,4221,5374,1212,4679,1501.37165389031
"634",2012,"Scotland","Angus","Arbroath and Montrose",729,130,599,1776.34624480421,1776.34624480421,3179,3168,1730,4421,1507.13592304198
"635",2012,"Scotland","Angus","Arbroath and Montrose",640,70,570,2055.99784798481,2055.99784798481,3631,5157,1162,4679,1554.81311663092
"636",2012,"Scotland","Angus","Dundee",509,35,474,15296.9167078168,15296.9167078168,5411,2713,193,4313,67.3546454728131
"637",2012,"Scotland","Angus","Arbroath and Montrose",689,45,644,9109.01630591471,9109.01630591471,5973,3005,158,1936,62.0511670814542
"638",2012,"Scotland","Angus","Arbroath and Montrose",619,25,594,5025.50943848302,5025.50943848302,4338,4822,539,2677,204.439504844818
"639",2012,"Scotland","Angus","Dundee",585,40,545,16589.6493867309,16589.6493867309,4324,3390,440,3941,70.4080478895621
"640",2012,"Scotland","Angus","Dundee",680,60,620,19779.5030555889,19779.5030555889,5969,4531,541,1499,361.943537561573
"641",2012,"Scotland","Angus","Dundee",820,40,780,21130.6337952264,21130.6337952264,5458,4753,479,1712,157.849652968084
"642",2012,"Scotland","Angus","Arbroath and Montrose",904,60,844,10161.5787779435,10161.5787779435,4487,3690,466,1578,208.995157541457
"643",2012,"Scotland","Angus","Dundee",641,45,596,22581.1012612012,22581.1012612012,5489,3670,373,1531,192.503207011296
"644",2012,"Scotland","Angus","Dundee",674,45,629,22028.0149214863,22028.0149214863,5112,4495,778,1851,247.172017896546
"645",2012,"Scotland","Angus","Arbroath and Montrose",943,80,863,8658.02917158953,8658.02917158953,3913,3426,335,1716,87.3438636670463
"646",2012,"Scotland","Angus","Dundee",797,35,762,19784.0130997855,19784.0130997855,4667,5883,1834,2591,1639.89713136914
"647",2012,"Scotland","Angus","Dundee",749,85,664,20033.9491304413,20033.9491304413,3501,3831,1459,1012,1883.85566030015
"648",2012,"Scotland","Angus","Dundee",845,180,665,20241.6272737707,20241.6272737707,1032,1979,2525,2591,2189.42048323831
"649",2012,"Scotland","Angus","Dundee",607,40,567,21714.1417773228,21714.1417773228,6417,3177,383,2964,72.4432354424107
"650",2012,"Scotland","Angus","Dundee",713,65,648,20129.0729647126,20129.0729647126,3948,2711,3246,2591,2128.89349252352
"651",2012,"Scotland","Angus","Dundee",840,130,710,20767.2878119146,20767.2878119146,893,4193,5659,2901.5,2663.29621037658
"652",2012,"Scotland","Angus","Dundee",790,75,715,20420.5183140505,20420.5183140505,4357,3887,3214,2527,2492.70429903618
"653",2012,"Scotland","Angus","Dundee",989,170,819,20618.407972487,20618.407972487,716,3728,5418,2901.5,2824.99211987093
"654",2012,"Scotland","Angus","Dundee",896,140,756,20586.7573776139,20586.7573776139,3078,2102,4893,2901.5,2766.69655968556
"655",2012,"Scotland","Angus","Dundee",730,190,540,21143.5368155892,21143.5368155892,2706,4473,2762,2609,2062.35034162277
"656",2012,"Scotland","Angus","Dundee",814,150,664,21221.0046482522,21221.0046482522,596,2018,5776,2609,2763.40063627089
"657",2012,"Scotland","Angus","Dundee",731,160,571,21412.4099968355,21412.4099968355,4597,4026,3332,2609,2238.8101701325
"658",2012,"Scotland","Angus","Dundee",562,120,442,21296.3123671842,21296.3123671842,325,1971,6323,2901.5,3039.41386159601
"659",2012,"Scotland","Angus","Dundee",1290,100,1190,21596.2309289548,21596.2309289548,3554,5127,2632,2623.5,2427.72613336253
"660",2012,"Scotland","Angus","Dundee",1061,55,1006,21578.1662270778,21578.1662270778,3831,6465,1946,2661.5,2295.36811227959
"661",2012,"Scotland","Angus","Dundee",722,80,642,21671.6365905859,21671.6365905859,2861,4665,4496,2661.5,2771.23706046997
"662",2012,"Scotland","Angus","Dundee",678,45,633,21369.0027522593,21369.0027522593,3975,4486,507,1532,405.990356728248
"663",2012,"Scotland","Angus","Dundee",715,80,635,22100.2865747635,22100.2865747635,4467,5233,1851,2623.5,2061.00890492759
"664",2012,"Scotland","Angus","Arbroath and Montrose",830,55,775,10280.3330396648,10280.3330396648,4961,5087,386,2340,192.059005169965
"665",2012,"Scotland","Angus","Dundee",681,65,616,23726.5171403874,23726.5171403874,6410,3786,553,3062,309.339605468495
"666",2012,"Scotland","Angus","Dundee",531,30,501,22835.8933309344,22835.8933309344,1729,6291,1017,2862,213.082728502623
"667",2012,"Scotland","Angus","Dundee",926,105,821,23218.9116135802,23218.9116135802,2787,4314,5813,3658.5,779.469845590029
"668",2012,"Scotland","Angus","Dundee",830,190,640,23478.3241235928,23478.3241235928,1980,3286,5675,3658.5,781.824147624491
"669",2012,"Scotland","Angus","Dundee",719,145,574,23994.9375472929,23994.9375472929,731,2906,6448,4336,892.051550475433
"670",2012,"Scotland","Angus","Dundee",618,80,538,23849.6545681208,23849.6545681208,5405,5003,4234,3582,696.397043594194
"671",2012,"Scotland","Angus","Dundee",559,50,509,24051.5436526466,24051.5436526466,5317,3493,4002,3533,650.719140322507
"672",2012,"Scotland","Angus","Dundee",655,70,585,24323.7787544972,24323.7787544972,4877,5338,4197,4336,756.828892991227
"673",2012,"Scotland","Angus","Dundee",682,40,642,24753.1466337071,24753.1466337071,6164,5784,1908,4336,618.437900417097
"674",2012,"Scotland","Angus","Arbroath and Montrose",1114,80,1034,16388.2775409031,16388.2775409031,3780,3051,562,1923,708.556490194077
"675",2012,"Scotland","Angus","Dundee",751,25,726,25068.4009954797,25068.4009954797,5825,6451,1229,5129,518.267158749295
"676",2012,"Scotland","Angus","Dundee",474,40,434,22928.4030956112,22928.4030956112,4142,1908,529,3616,450.528886468925
"677",2012,"Scotland","Angus","Dundee",837,125,712,35404.1830661798,35404.1830661798,4972,2822,360,2394,1012.55120746001
"678",2012,"Scotland","Angus","Arbroath and Montrose",931,90,841,16901.444952395,16901.444952395,4512,4571,1658,2921,1095.99694267753
"679",2012,"Scotland","Angus","Arbroath and Montrose",702,150,552,18009.0543284356,18009.0543284356,1611,2046,4522,4054,2289.35297764711
"680",2012,"Scotland","Angus","Arbroath and Montrose",874,185,689,18515.6366779175,18515.6366779175,1364,2338,3216,4660,2174.4895845441
"681",2012,"Scotland","Angus","Arbroath and Montrose",891,190,701,17920.6655384943,17920.6655384943,1083,2323,5274,4054,2146.32795525158
"682",2012,"Scotland","Angus","Arbroath and Montrose",815,90,725,18489.4344066485,18489.4344066485,182,1586,6316,4054,2448.0348545696
"683",2012,"Scotland","Angus","Arbroath and Montrose",520,55,465,18685.1083210703,18685.1083210703,2898,3861,3667,4712,2105.17831295647
"684",2012,"Scotland","Angus","Arbroath and Montrose",655,145,510,18784.4669637076,18784.4669637076,3159,3230,5670,3849,2215.36590088635
"685",2012,"Scotland","Angus","Arbroath and Montrose",828,80,748,18960.5480215591,18960.5480215591,4299,4904,4193,3849,1916.01865940722
"686",2012,"Scotland","Angus","Arbroath and Montrose",729,130,599,18797.2748440469,18797.2748440469,2385,2584,5340,3849,2042.72119702487
"687",2012,"Scotland","Angus","Arbroath and Montrose",823,165,658,19231.4640706086,19231.4640706086,2690,3188,3782,3849,1602.98333758973
